R,G,B
13,1,1
12,0,0
12,0,0
12,0,0
13,0,0
13,0,0
14,0,0
16,2,0
18,4,1
18,5,0
17,4,0
15,2,0
15,2,0
14,3,0
7,3,0
5,5,3
5,5,3
6,5,3
6,5,3
8,4,3
8,4,3
8,4,3
11,5,5
12,6,8
14,5,8
13,4,7
12,3,6
13,4,7
16,5,9
19,7,9
22,7,4
24,7,0
24,7,0
24,7,0
25,7,3
25,7,3
26,7,3
27,8,4
25,6,2
26,7,3
28,7,4
28,7,4
28,7,4
29,5,3
28,4,2
27,3,1
27,6,1
27,7,0
28,8,1
29,9,2
30,10,3
31,11,4
32,12,5
33,13,4
31,11,2
29,9,0
28,8,0
28,8,0
30,10,0
30,10,0
29,9,0
29,7,0
40,16,4
39,15,3
38,14,4
38,11,2
38,11,2
38,11,2
39,10,2
39,10,2
39,9,1
39,8,3
41,8,3
41,8,3
42,7,3
42,7,3
42,7,3
40,7,2
36,12,2
35,13,2
35,12,4
34,11,3
34,11,5
34,11,5
34,11,5
35,10,6
37,12,8
36,10,9
36,8,7
35,6,8
34,5,7
34,5,7
34,5,7
33,7,10
28,5,11
27,8,14
27,8,14
27,8,12
27,8,12
26,7,11
24,5,9
25,4,9
30,10,12
28,8,10
26,6,8
25,5,7
25,5,7
26,6,8
28,8,10
30,9,14
28,8,17
25,5,14
20,3,11
15,2,9
14,5,8
13,9,10
11,10,8
10,10,8
5,7,6
3,7,8
6,7,11
6,7,12
6,6,14
7,5,16
8,6,17
9,6,17
9,1,12
9,2,10
9,2,10
9,2,9
9,2,9
8,1,8
10,1,6
10,1,6
8,0,4
6,0,2
7,1,3
7,1,3
7,1,3
7,1,3
7,1,1
6,2,1
5,6,1
3,4,0
2,3,0
3,2,0
7,1,3
10,1,6
11,0,6
10,0,5
9,0,4
9,0,4
8,0,2
6,0,2
5,1,0
3,2,0
2,3,0
2,3,0
4,3,0
4,3,0
4,3,0
4,3,0
4,3,0
4,3,0
4,3,1
4,2,3
6,4,5
4,2,5
2,0,3
1,0,4
1,0,4
5,1,2
5,1,2
4,0,1
4,0,1
5,1,2
6,2,3
7,3,4
7,3,4
6,2,3
5,1,2
4,0,1
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
4,2,3
4,2,3
5,3,4
5,3,4
4,2,3
4,2,3
3,1,2
3,1,2
4,2,3
4,2,3
5,3,4
7,3,4
6,2,3
7,1,3
8,0,2
10,1,2
10,1,2
10,1,2
11,1,2
11,1,2
12,0,3
12,0,2
11,1,2
11,2,7
9,2,9
9,2,9
9,3,7
8,2,6
8,2,6
8,2,6
7,1,5
8,2,6
10,4,8
11,6,10
11,7,8
9,5,6
9,3,5
9,3,5
9,5,4
7,4,0
7,4,0
8,5,0
9,6,1
9,6,1
11,6,2
13,5,2
14,6,3
14,4,2
15,5,3
16,5,3
16,5,3
17,3,0
17,3,0
21,6,3
25,7,5
27,6,3
29,5,3
29,5,3
30,6,4
31,5,4
31,5,4
34,6,3
34,6,3
32,2,0
33,3,1
35,4,2
37,3,2
37,3,2
37,3,2
36,2,1
34,3,1
33,5,4
32,6,5
33,7,6
35,9,8
36,11,7
38,13,9
41,13,10
41,13,10
39,11,8
38,10,6
36,8,4
37,8,4
38,9,3
38,9,3
37,8,2
36,7,1
43,14,8
43,12,7
42,11,6
42,9,4
42,9,4
42,9,4
43,8,4
44,9,5
44,6,3
44,6,5
45,5,5
46,6,6
46,6,4
47,7,5
48,7,5
44,9,5
40,13,6
35,15,6
34,14,5
34,14,5
33,13,4
34,11,5
34,11,5
33,10,4
37,14,8
36,12,8
34,10,6
33,9,7
33,7,6
33,7,6
33,7,6
33,9,7
27,8,4
26,8,4
27,9,5
27,10,3
27,10,3
26,9,2
25,8,1
24,7,0
29,12,5
28,11,4
26,9,1
25,8,0
25,8,0
26,9,1
28,11,3
30,11,5
31,5,6
28,2,5
24,0,2
20,0,0
21,3,1
19,5,2
17,6,2
15,8,2
9,4,0
9,4,0
8,4,1
9,3,3
10,4,8
12,2,10
13,3,12
13,3,12
14,4,12
14,4,12
13,3,11
12,3,8
9,3,7
8,2,6
7,0,7
7,0,7
6,0,6
5,0,6
5,0,6
6,1,5
5,3,6
5,3,6
6,4,7
5,5,5
3,5,2
2,4,1
2,2,0
4,2,3
7,2,6
8,1,8
9,0,7
8,0,5
9,0,6
8,0,6
8,0,4
6,0,2
5,1,0
3,2,0
2,3,0
2,3,0
4,3,0
4,3,0
4,3,0
4,3,0
4,3,1
4,3,1
4,2,3
4,2,3
5,3,4
4,2,5
3,1,4
1,0,2
1,0,4
5,1,2
5,1,2
5,0,1
5,1,2
5,1,2
6,2,3
7,3,4
7,3,4
6,2,3
5,1,2
5,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
4,2,3
4,2,3
5,3,4
5,3,4
4,2,3
4,2,3
3,1,2
6,2,3
7,1,3
7,1,3
7,1,3
7,1,3
9,0,3
9,0,3
9,0,3
11,0,4
11,1,2
11,1,2
11,1,2
12,0,2
12,0,2
12,0,2
11,0,4
10,4,8
6,5,10
6,4,9
6,4,9
6,4,9
5,3,8
5,3,8
5,2,9
6,3,10
7,4,11
7,6,12
7,6,12
6,5,10
5,4,9
6,5,10
8,6,7
6,3,0
6,4,0
7,5,0
9,5,0
10,6,0
13,6,0
15,6,0
16,6,0
18,5,0
19,6,0
20,5,0
22,5,0
21,4,0
23,4,0
25,6,0
28,7,2
29,5,3
30,4,3
31,5,4
33,5,4
33,5,4
35,5,5
36,5,3
38,4,3
37,3,2
38,3,1
41,3,2
42,2,2
43,2,0
43,2,0
43,2,0
42,2,2
41,7,8
40,8,11
40,8,11
41,9,10
42,10,11
45,11,10
46,12,11
47,12,10
48,13,11
48,13,11
47,12,8
49,11,8
49,12,6
49,12,6
48,11,5
47,10,4
51,11,9
50,10,8
50,10,8
50,9,7
51,10,8
52,11,9
52,12,10
56,12,9
55,11,8
56,11,8
56,11,8
56,11,8
56,11,6
58,10,6
58,10,6
55,12,6
49,16,7
46,18,7
45,17,6
44,16,5
43,15,4
42,14,3
41,13,2
41,13,2
44,16,5
44,16,5
43,14,6
42,13,5
42,13,5
41,12,4
41,12,4
40,13,2
36,13,0
36,15,0
37,16,0
39,17,0
38,17,0
37,16,0
36,15,0
36,15,0
38,17,0
37,16,0
36,15,0
33,15,0
33,15,0
34,16,0
35,17,0
39,16,0
43,11,0
44,7,0
38,5,0
35,5,0
34,8,0
33,9,0
30,11,0
29,11,0
24,8,0
22,8,0
22,8,0
22,7,0
22,7,4
22,6,6
25,5,7
22,6,9
20,5,8
17,5,7
17,5,7
15,5,6
14,4,5
12,3,6
11,2,5
8,2,6
8,2,6
7,2,6
5,3,8
5,3,8
5,4,9
6,5,10
8,7,12
7,8,12
0,4,3
0,4,3
2,4,3
4,4,6
6,4,9
7,2,8
6,0,6
6,0,4
8,0,6
6,0,6
6,0,6
5,0,4
3,1,2
3,2,0
2,3,0
2,3,0
4,3,0
4,3,0
4,3,0
4,3,0
4,3,1
4,3,1
4,2,3
4,2,3
5,3,4
4,2,3
3,1,4
2,0,3
2,0,5
5,1,2
5,1,2
4,0,1
5,1,2
6,2,3
7,3,4
7,3,4
7,3,4
7,3,4
6,2,3
5,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
4,2,3
4,2,3
5,3,4
5,3,4
4,2,3
4,2,3
5,1,2
7,1,1
9,0,1
9,0,1
9,0,1
9,0,3
10,0,3
10,0,3
10,0,3
12,0,4
12,0,6
12,0,6
12,0,6
12,0,6
12,0,6
12,0,6
11,0,4
10,4,6
10,4,6
10,4,8
8,3,7
8,3,7
8,3,7
7,2,6
7,2,8
8,3,9
9,4,10
8,5,12
7,4,11
6,3,10
6,3,10
7,4,11
8,6,9
5,2,0
7,3,0
7,3,0
10,3,0
12,3,0
14,4,0
17,4,0
18,4,0
22,5,0
24,6,0
25,5,0
27,4,0
27,5,0
29,5,0
31,7,0
34,9,2
30,6,4
30,5,8
30,5,8
31,5,6
34,6,5
35,5,5
36,5,3
39,5,4
41,6,4
43,5,2
45,4,0
48,4,1
49,4,0
50,4,0
52,5,0
51,6,3
54,9,12
52,9,16
52,10,14
52,10,14
52,10,14
55,10,13
55,11,12
56,10,10
57,11,11
59,11,9
60,12,8
60,12,8
60,11,6
60,11,6
60,11,4
61,12,7
66,17,13
65,16,12
64,15,11
64,13,10
64,13,9
65,14,10
65,14,10
68,15,9
70,17,11
71,16,11
71,16,9
70,15,8
70,16,6
71,14,5
71,14,5
68,16,5
65,19,4
62,19,3
62,19,3
61,18,2
61,18,2
60,17,1
59,17,1
58,16,0
60,18,2
61,19,3
61,20,2
61,20,2
61,20,2
61,20,2
61,20,2
59,21,0
58,23,0
59,24,0
60,25,0
62,27,0
61,28,0
61,28,0
61,28,0
60,27,0
63,30,0
63,30,0
62,29,0
62,28,0
62,29,0
62,29,0
63,30,0
64,29,0
70,26,1
69,23,0
66,21,0
63,21,0
61,24,0
60,24,0
56,25,0
54,24,0
50,22,0
49,23,0
47,20,1
46,19,2
45,17,5
43,15,4
42,13,5
41,14,7
26,5,0
24,7,0
23,5,1
21,6,1
19,5,2
16,5,1
15,3,3
14,4,5
13,4,5
10,4,6
8,3,7
5,3,8
4,3,8
5,4,10
5,6,11
6,7,12
1,5,6
1,5,6
3,4,6
5,4,9
7,5,10
8,3,10
5,0,7
4,0,7
6,1,9
6,1,7
6,0,6
5,0,4
3,1,2
3,1,2
2,2,0
2,2,0
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,2,3
4,2,3
5,3,4
5,3,4
4,2,5
3,1,4
3,1,4
5,1,2
5,1,2
4,0,1
5,1,2
6,2,3
7,3,4
8,4,5
8,4,5
7,3,5
6,2,3
5,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
4,2,3
4,2,3
5,3,4
5,3,4
4,2,3
4,2,3
5,1,2
10,1,2
9,0,1
9,0,1
8,0,0
8,0,2
9,0,3
9,0,3
11,0,4
11,0,6
11,0,6
11,0,6
11,0,6
11,0,6
11,0,6
11,0,6
11,0,4
14,4,3
13,3,1
13,3,2
13,3,2
11,3,1
11,3,1
11,2,3
11,2,3
12,3,6
13,4,7
11,5,9
10,4,8
8,2,6
8,2,6
10,3,10
12,6,8
8,3,1
10,3,0
10,3,0
12,3,0
14,3,0
16,3,0
18,3,0
20,3,0
24,6,0
28,5,0
30,5,0
32,5,0
33,4,0
34,5,0
38,8,0
39,10,4
32,8,6
30,9,8
30,9,8
33,9,9
34,8,7
36,8,5
39,8,5
41,8,3
46,11,5
49,10,3
49,9,1
52,8,0
55,8,0
56,9,0
59,11,0
59,10,3
64,13,12
64,12,14
64,12,14
64,13,12
67,13,13
67,13,11
68,13,10
69,14,9
68,10,6
70,13,6
72,13,5
72,14,3
73,13,2
73,13,2
75,16,2
76,17,3
79,19,8
78,18,7
76,16,5
74,14,3
75,13,0
74,12,0
74,12,0
74,13,0
81,18,1
81,18,0
80,17,0
80,18,0
80,18,0
82,17,0
82,17,0
82,17,0
82,20,0
82,20,0
82,20,0
83,21,0
83,21,1
84,22,0
83,23,0
84,24,0
85,25,0
86,27,0
85,28,0
87,31,0
88,32,0
88,32,0
88,32,0
88,32,0
90,36,0
90,38,1
92,40,0
93,41,0
95,43,0
95,43,0
95,43,0
93,43,0
99,49,0
99,48,1
99,48,1
99,48,1
99,48,1
97,49,1
97,49,1
99,48,1
101,47,3
101,43,3
97,42,1
95,42,0
93,42,0
89,42,0
86,41,0
82,40,0
78,39,0
76,36,0
73,34,1
70,31,0
66,26,0
61,24,0
58,20,0
56,19,0
44,15,0
42,16,1
40,14,0
37,14,0
34,12,0
31,11,0
27,10,2
25,10,3
21,7,4
17,7,5
13,5,3
9,3,3
6,1,5
4,2,7
5,3,8
5,4,9
5,6,8
4,5,7
3,4,6
5,4,9
6,3,10
6,3,10
6,0,10
4,0,8
7,0,10
6,0,10
6,1,8
6,1,7
4,2,5
4,2,3
3,3,1
3,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,2,3
4,2,3
5,3,4
5,3,4
4,2,5
4,2,5
4,2,5
5,1,2
5,1,2
4,0,1
6,2,3
6,2,3
7,3,4
8,4,5
8,4,5
7,3,4
7,2,3
6,2,3
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
6,2,3
6,2,3
7,3,4
7,3,4
6,2,3
6,2,3
5,1,2
8,2,2
10,2,0
8,0,0
8,0,0
8,0,0
8,0,0
10,1,4
10,1,4
10,1,6
10,1,6
10,1,6
10,1,6
10,0,8
10,0,8
10,0,8
11,0,4
17,4,0
18,4,0
17,3,0
17,3,0
17,2,0
16,1,0
16,1,0
16,1,0
16,2,0
17,3,0
17,3,2
15,1,0
14,0,0
14,0,0
16,1,4
16,4,6
14,4,3
14,6,4
15,5,4
16,4,4
18,4,4
19,3,3
22,2,1
23,2,1
29,5,3
33,5,2
35,5,3
36,5,2
38,4,2
40,5,1
45,7,4
42,11,8
36,12,10
33,14,10
33,14,10
35,14,9
38,13,8
40,13,6
43,13,5
45,12,3
50,16,6
53,15,4
53,14,0
57,13,0
59,13,0
62,15,0
65,16,0
68,16,2
73,15,4
74,14,6
78,15,8
79,16,7
82,18,9
84,20,10
87,21,7
88,22,6
84,17,0
88,20,1
93,22,2
93,22,0
94,22,0
95,23,0
97,25,0
100,28,3
98,26,1
98,26,1
98,27,0
98,27,0
99,28,0
100,29,0
102,31,0
103,33,0
106,36,0
107,38,0
108,39,0
111,39,0
113,42,0
114,43,1
115,44,2
118,43,3
126,44,4
129,44,5
130,45,6
132,47,8
133,50,8
135,52,10
135,54,9
136,55,10
138,57,10
139,59,10
140,62,13
143,65,16
144,68,18
145,69,17
145,69,17
146,69,13
148,73,8
151,73,7
153,75,9
153,78,11
155,80,13
155,80,13
155,80,13
155,80,13
159,84,17
158,84,19
158,84,19
158,84,19
158,84,19
158,84,19
158,84,19
156,85,21
151,81,19
148,80,19
146,78,17
142,76,15
140,76,14
135,75,12
131,73,10
127,71,12
121,66,9
117,64,10
112,60,10
106,56,7
101,50,5
96,44,4
92,40,1
87,39,3
79,38,6
75,38,9
71,36,8
67,33,6
61,29,4
57,26,5
51,24,5
47,24,8
40,18,5
35,17,7
30,13,5
23,10,4
18,7,5
16,6,5
15,6,7
13,7,9
10,8,9
7,7,9
5,5,7
5,3,8
6,3,10
8,3,10
7,1,11
6,0,10
7,1,11
7,1,11
7,2,9
5,3,8
5,3,6
5,3,6
5,3,4
5,3,4
4,3,1
4,3,1
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,1,2
5,1,2
4,0,1
6,2,3
7,3,4
8,4,5
8,4,5
8,4,5
8,4,5
7,3,4
6,2,3
5,1,2
5,1,2
5,1,2
5,1,2
5,0,2
5,1,2
5,0,2
5,1,2
5,1,2
6,2,3
6,2,3
7,3,4
7,3,4
6,2,3
6,2,3
5,1,0
8,4,1
7,3,0
5,1,0
4,0,0
4,0,0
5,1,0
7,3,4
8,4,5
7,3,4
7,2,6
7,2,6
7,2,6
7,2,6
7,2,6
7,2,6
10,1,2
17,4,0
20,3,0
20,3,0
19,2,0
19,2,0
18,1,0
18,1,0
18,1,0
20,2,0
18,3,0
18,3,0
16,1,0
15,0,0
17,0,0
19,1,1
20,4,5
19,7,11
19,6,13
20,5,12
21,4,10
23,4,10
24,3,8
25,3,6
28,2,5
33,4,8
36,4,7
39,5,6
40,4,4
43,3,3
44,4,4
48,6,7
49,11,10
44,13,8
42,15,8
42,15,6
44,16,5
47,15,4
49,15,3
51,15,1
53,14,0
59,18,0
61,16,0
62,16,0
65,15,0
67,15,0
71,16,0
73,19,0
76,19,0
81,15,0
83,15,0
87,17,0
90,20,0
95,23,0
98,27,0
102,28,0
103,30,0
101,27,0
105,29,0
108,33,0
112,34,0
111,34,0
113,34,0
117,39,0
120,42,0
123,45,0
124,48,0
126,50,0
129,53,1
134,58,6
139,64,9
143,68,11
145,70,12
145,71,10
147,73,10
149,75,12
151,77,12
155,80,13
158,83,15
160,85,17
164,85,18
176,86,23
180,86,22
182,88,24
185,91,27
188,94,30
189,97,30
191,99,32
192,101,31
195,104,33
195,107,33
199,111,37
202,115,38
204,118,41
206,120,43
206,120,43
207,120,40
210,122,35
212,124,35
214,126,37
216,128,39
217,129,40
218,130,43
218,130,43
218,130,43
217,129,42
217,129,42
217,128,44
218,129,45
218,129,45
215,129,44
215,129,44
214,129,46
203,122,40
198,121,39
195,118,36
192,117,34
189,117,33
185,114,32
180,112,31
176,109,30
169,103,25
164,100,26
158,95,24
150,89,22
143,82,19
136,76,16
131,70,13
128,68,14
113,59,12
109,58,13
103,54,11
97,49,9
90,45,6
83,40,5
76,37,4
71,36,8
61,29,6
54,26,5
48,22,5
40,17,3
34,14,3
31,12,5
29,12,5
26,12,9
17,9,7
12,6,6
9,3,3
8,2,4
8,2,6
9,2,9
9,2,10
7,2,9
8,3,10
8,3,10
6,3,10
6,4,9
6,4,7
6,4,7
6,4,5
6,4,5
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
7,3,4
7,3,4
7,3,4
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
7,1,3
7,1,3
7,1,3
7,1,3
7,1,3
7,1,3
7,1,3
7,1,3
8,2,4
8,2,4
8,2,4
8,2,4
8,2,4
8,2,4
8,2,4
7,3,4
7,6,4
7,6,2
6,5,1
6,5,1
5,4,2
5,4,2
5,4,2
4,3,1
8,7,5
6,4,5
4,2,3
6,2,3
8,4,5
8,3,7
6,1,5
5,0,0
15,5,3
12,1,0
9,0,0
9,0,0
13,0,0
15,1,0
15,1,0
14,0,0
17,3,0
18,3,0
19,4,1
20,4,4
22,6,6
21,5,5
19,3,3
17,1,2
21,4,12
24,4,15
26,6,17
27,5,17
28,5,15
31,4,13
35,5,13
38,5,12
34,0,5
37,1,5
42,1,5
44,2,4
48,4,5
51,5,7
57,9,9
60,12,10
61,17,8
65,19,6
66,20,5
67,19,5
67,20,4
70,19,0
73,21,0
76,22,0
78,22,0
83,23,0
86,25,0
89,26,0
91,27,0
93,27,0
95,29,0
100,31,0
103,30,0
107,33,0
113,36,0
117,40,0
119,43,0
123,47,0
128,51,0
131,54,0
137,58,1
140,60,1
144,64,3
151,70,7
157,76,11
163,82,16
168,87,21
170,90,19
174,95,20
176,97,18
179,100,21
184,106,24
190,112,30
195,117,34
198,120,35
199,123,35
202,127,36
203,128,35
205,130,37
207,133,38
210,136,39
212,138,41
214,140,43
218,140,42
231,144,49
233,142,49
235,144,51
237,147,51
239,149,53
239,151,53
241,153,55
242,154,54
246,158,58
245,159,56
245,160,54
245,160,54
245,160,54
245,160,53
244,159,52
245,159,50
248,161,48
250,160,46
250,160,46
252,160,49
252,160,49
251,161,49
251,161,51
251,161,51
250,157,51
249,156,50
249,156,50
249,156,50
248,155,51
250,154,51
250,154,51
246,154,51
238,152,49
235,152,50
234,151,49
230,148,46
228,146,44
224,145,44
221,143,42
218,142,44
212,136,40
208,133,40
202,128,39
195,123,38
190,118,36
183,112,32
176,105,27
170,100,28
160,92,27
152,88,27
143,81,22
137,76,19
131,71,19
122,66,17
112,60,13
104,55,14
96,52,15
86,45,13
75,38,11
68,32,10
60,27,8
52,23,5
45,16,2
36,12,0
28,11,4
21,10,6
19,8,6
17,7,6
17,7,8
16,5,9
13,4,9
9,2,9
12,5,12
11,4,11
9,4,10
8,3,9
7,2,6
6,1,5
6,1,5
7,2,6
7,5,8
6,4,5
5,3,4
4,2,3
3,1,2
4,2,3
4,2,3
5,3,4
6,4,5
6,4,5
6,4,5
6,4,5
6,4,5
7,3,4
7,3,4
7,3,4
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
7,1,3
7,1,3
7,1,3
7,1,3
7,1,3
7,1,3
7,1,3
7,1,3
8,2,4
8,2,4
8,2,4
8,2,4
8,2,4
8,2,4
8,2,4
7,3,4
2,1,0
2,3,0
2,3,0
2,3,0
2,2,0
3,3,1
3,3,1
4,3,0
9,8,4
7,6,2
6,5,3
8,4,3
10,6,5
11,7,6
10,6,5
8,4,3
14,8,8
12,6,6
10,4,4
13,4,5
15,6,7
18,8,9
17,7,6
16,6,5
15,3,3
15,4,2
18,4,3
19,5,4
21,7,6
21,7,4
22,7,4
23,5,5
27,2,6
30,3,10
34,4,12
36,5,11
37,5,10
41,6,10
44,8,10
49,9,10
51,9,10
53,9,6
57,9,5
58,9,4
59,9,2
63,10,4
66,13,5
72,16,3
75,13,0
79,15,0
83,17,0
85,20,0
87,20,0
89,23,0
94,24,0
99,26,0
100,28,0
105,32,0
113,36,0
118,42,0
123,45,0
128,50,1
136,56,5
139,60,4
148,73,6
152,78,7
159,82,10
164,87,15
168,92,17
173,97,21
178,102,24
181,106,25
193,117,33
195,119,33
199,122,34
203,126,36
208,131,39
212,135,43
215,139,45
217,141,43
229,155,50
228,156,46
230,158,48
232,160,49
233,161,50
235,164,50
237,166,50
237,166,50
234,165,46
235,166,45
236,168,45
238,170,47
240,172,47
242,174,47
244,176,49
245,176,49
245,171,46
246,173,45
247,174,46
249,174,47
250,175,48
251,176,48
252,177,49
253,178,50
254,181,50
253,180,49
253,181,47
254,180,45
254,180,45
253,179,44
253,179,44
255,179,42
255,178,42
255,178,41
255,176,40
255,176,41
255,175,40
255,174,42
255,174,42
255,173,44
255,171,42
255,170,44
255,169,43
255,168,42
255,167,41
255,165,42
255,165,42
254,164,42
247,161,40
247,161,42
245,159,40
244,158,39
243,156,40
241,154,38
239,154,37
239,154,38
237,151,40
233,148,39
227,144,38
223,141,39
219,137,38
212,132,37
207,126,34
202,122,33
191,112,33
185,107,32
177,101,26
168,96,24
163,91,25
155,87,24
145,80,22
136,75,21
124,68,21
114,61,19
103,53,16
93,47,14
86,42,13
79,37,12
71,31,6
63,28,8
46,20,7
37,19,9
33,14,7
28,11,4
24,9,6
20,6,5
15,3,5
12,1,5
12,3,8
11,5,9
12,6,10
12,7,11
11,6,10
9,4,8
7,2,6
5,0,4
7,5,8
6,4,7
5,3,4
4,2,3
3,1,2
3,1,2
4,2,3
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
7,3,4
7,3,4
7,3,4
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
7,1,3
7,1,3
7,1,3
7,1,3
7,1,3
7,1,3
7,1,3
7,1,3
8,3,4
8,2,4
8,2,4
8,2,4
8,2,4
8,2,4
8,2,4
7,3,4
0,0,0
0,2,0
1,2,0
2,3,0
4,3,0
5,4,0
5,4,0
8,5,0
7,4,0
6,1,0
6,1,0
7,3,0
10,3,0
11,4,0
11,2,0
9,1,0
6,4,9
4,2,11
4,3,11
7,4,11
9,6,13
12,7,13
12,6,10
11,5,7
17,8,9
18,9,7
19,8,6
19,8,6
21,7,4
22,9,3
24,9,4
29,8,3
35,2,0
41,2,0
45,4,0
46,5,0
48,5,0
51,7,0
55,9,0
59,10,0
65,14,0
67,14,0
71,14,0
72,14,0
74,16,0
80,20,0
85,25,0
94,27,0
109,30,0
119,32,0
124,37,0
129,43,0
134,48,0
140,52,2
145,58,4
151,62,6
159,70,10
164,74,12
171,81,18
180,88,23
187,95,28
193,102,32
200,109,38
201,116,36
204,129,36
205,136,35
209,140,37
213,144,41
217,148,44
221,153,46
226,158,49
229,161,50
234,166,55
235,168,55
237,170,55
240,173,56
242,176,56
247,178,59
248,179,58
247,182,56
251,187,53
251,188,49
251,188,49
251,188,49
251,188,49
250,189,47
250,189,46
250,189,46
255,197,51
255,197,51
255,199,50
255,201,49
255,202,50
255,203,51
255,204,52
255,206,52
255,206,51
255,206,51
255,206,51
255,208,50
255,208,50
255,208,50
255,206,50
255,208,49
255,206,47
255,206,47
255,206,45
255,205,44
255,205,44
255,204,43
255,204,43
255,202,42
255,198,39
255,197,39
255,195,38
255,194,39
255,192,38
255,190,38
255,189,38
255,187,39
255,185,38
255,185,39
255,183,38
255,180,38
255,179,37
255,176,35
255,175,34
255,173,35
254,167,34
254,167,36
255,166,36
254,165,35
255,164,34
255,163,36
255,161,35
255,161,37
254,160,38
252,159,38
249,155,39
246,155,41
244,152,43
240,149,42
236,145,40
231,142,42
