R,G,B
30,9,4
29,8,3
30,9,6
29,10,6
28,10,6
25,10,7
22,11,7
21,10,8
20,10,8
20,11,6
22,9,1
21,8,0
21,8,2
20,6,3
17,6,4
16,4,4
14,4,5
14,3,7
11,2,7
9,3,7
9,3,7
8,3,7
8,4,5
6,4,5
6,4,5
6,4,7
10,4,14
9,3,15
6,3,12
5,2,11
5,2,9
4,3,8
4,3,8
4,4,6
3,3,5
3,3,5
4,2,5
4,2,5
6,1,5
6,1,5
7,1,5
6,1,5
7,5,6
6,4,4
5,3,4
3,1,2
3,1,2
3,1,2
4,2,3
4,2,3
5,3,4
6,4,5
6,4,5
8,4,5
8,4,5
8,4,5
7,3,4
6,2,3
6,2,3
5,1,2
5,1,2
5,1,2
6,2,3
6,2,3
7,3,4
7,3,4
8,4,5
8,4,5
8,4,5
7,3,2
7,3,2
7,3,2
7,3,2
7,3,2
7,3,2
7,3,2
7,3,2
6,5,3
6,5,3
6,5,3
6,5,3
6,5,3
6,5,3
6,5,3
8,4,3
8,2,4
8,2,4
8,2,6
8,2,6
7,2,6
7,2,6
7,2,6
7,2,6
11,6,10
11,6,10
11,6,10
10,5,9
10,5,9
9,4,8
8,4,8
9,5,6
12,7,3
12,7,1
12,7,1
14,7,0
14,7,0
15,6,0
16,5,0
18,5,0
20,5,0
23,6,0
24,6,0
24,5,0
23,2,0
24,4,0
30,7,1
31,10,5
25,5,4
24,6,6
25,6,8
25,6,8
27,6,11
29,6,12
31,6,12
32,5,10
33,4,9
34,3,8
34,4,6
36,4,5
38,4,3
39,5,3
40,5,1
39,6,1
34,7,0
31,8,0
30,8,0
30,8,0
30,8,0
32,10,0
34,12,1
36,14,3
33,11,0
33,11,0
33,11,0
33,11,0
33,11,0
33,11,0
33,11,0
36,9,0
45,6,7
49,4,9
49,4,7
50,5,8
48,6,8
48,6,7
47,7,7
47,7,5
50,13,7
47,12,6
45,12,3
44,11,2
42,12,1
43,13,2
44,14,3
45,15,4
47,17,6
48,16,3
47,15,2
49,16,1
50,17,2
50,17,0
49,16,0
48,15,0
49,18,0
48,16,1
46,17,3
44,18,3
41,18,4
39,17,4
37,18,4
37,18,4
30,11,0
30,11,0
28,10,0
27,9,0
25,8,0
24,7,0
22,7,4
20,6,5
14,2,2
13,3,2
13,3,2
12,4,2
12,4,2
10,5,2
10,5,2
10,4,4
13,6,14
11,5,15
9,3,13
6,3,10
5,2,9
5,4,10
6,5,10
7,6,11
3,3,5
3,3,5
3,3,5
4,2,5
6,1,5
6,1,5
7,1,5
7,1,5
9,5,6
6,4,5
5,3,4
4,2,3
3,1,2
4,2,3
4,2,3
5,3,4
5,3,4
4,2,3
4,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,3,3
6,2,3
6,2,3
5,1,2
5,1,2
5,0,2
6,2,3
6,2,3
7,3,4
7,3,4
7,3,4
4,3,1
4,3,1
4,3,1
5,4,2
5,4,2
6,5,3
6,5,3
6,5,3
10,6,5
9,5,4
8,4,3
6,2,1
6,2,1
6,2,1
7,3,2
7,3,4
2,0,5
3,0,7
5,2,9
5,2,9
4,2,7
3,1,6
4,2,7
7,2,8
10,5,11
8,3,9
7,2,8
8,3,9
10,5,9
9,4,8
6,1,5
3,0,0
13,8,5
15,7,4
14,6,3
16,7,2
18,7,3
21,7,4
21,6,1
22,4,0
26,7,1
28,7,2
30,6,2
30,7,1
30,5,0
31,6,1
36,8,4
40,11,7
31,0,0
33,1,2
36,4,7
39,4,8
39,4,8
42,6,10
46,7,12
49,8,14
43,2,6
45,3,5
47,3,4
50,4,4
51,6,1
54,7,1
56,7,0
53,9,0
50,12,0
49,13,0
48,12,0
47,11,0
48,13,0
50,15,0
52,17,0
53,18,0
48,13,0
52,17,0
56,21,0
55,20,0
53,18,0
52,17,0
56,21,0
64,23,3
68,17,0
73,15,3
73,17,2
75,19,4
77,21,6
78,22,5
78,26,5
78,26,5
81,31,8
82,32,9
82,35,9
83,36,10
82,37,8
81,36,7
80,35,6
79,34,5
85,40,11
84,37,7
83,36,6
85,36,4
86,37,4
87,38,5
87,38,5
86,37,4
87,41,7
83,38,5
79,36,4
74,35,6
71,34,7
68,32,6
64,31,3
59,27,2
59,29,5
55,27,5
50,23,2
47,20,3
44,18,3
40,16,4
35,12,4
31,11,4
31,12,6
25,7,3
21,6,1
21,8,2
22,9,3
18,7,1
17,6,0
17,7,5
13,2,8
12,2,11
11,4,12
10,5,11
8,6,11
7,6,11
7,6,11
6,7,11
1,2,6
3,2,7
3,3,5
4,2,5
6,1,5
6,1,5
7,1,3
7,1,3
8,4,5
5,3,4
4,2,3
4,2,3
6,4,5
6,4,5
5,3,4
4,2,3
4,2,3
4,2,3
4,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
5,1,2
5,1,2
5,1,2
6,2,3
6,2,3
7,3,4
7,3,4
7,3,4
4,3,1
4,3,1
4,3,1
5,4,2
5,4,2
6,5,3
6,5,3
6,5,3
11,7,6
10,6,5
9,5,4
7,3,2
7,3,2
7,3,2
7,3,2
8,4,5
7,4,11
7,6,14
8,7,15
8,5,12
5,2,9
4,2,7
6,1,7
7,2,8
11,6,10
11,5,9
11,5,9
15,6,9
17,8,11
17,8,9
15,6,7
14,4,5
16,4,6
18,4,4
18,4,4
21,5,5
24,6,6
27,7,6
30,6,4
31,6,2
41,13,10
42,13,9
42,11,8
41,10,5
41,8,1
41,8,1
43,8,2
47,10,2
51,8,2
55,8,2
57,9,5
57,9,5
57,8,4
57,8,5
60,9,6
63,10,6
63,10,4
65,10,3
68,11,2
69,13,0
71,13,0
73,16,0
75,17,0
74,18,0
74,20,0
72,21,0
72,21,0
74,23,0
76,25,0
79,28,0
84,31,0
85,32,0
84,31,0
88,35,1
92,39,5
92,40,3
91,39,2
92,40,3
96,44,7
102,47,8
113,50,9
117,50,8
117,53,9
119,55,11
122,58,14
124,60,16
126,62,16
126,64,15
131,69,20
132,70,19
132,72,20
133,73,19
133,73,19
130,73,18
129,72,17
130,70,16
133,73,23
132,70,21
130,68,19
129,67,16
129,68,14
128,67,13
125,64,10
123,62,8
122,62,10
117,59,9
113,57,10
107,55,8
104,53,10
99,50,9
94,46,6
89,45,8
80,42,6
75,39,7
70,35,5
67,31,5
63,28,6
58,25,6
53,22,4
48,19,5
47,20,9
39,15,5
35,12,4
32,12,3
30,12,2
26,7,0
23,6,0
21,6,1
18,3,6
16,3,10
14,3,9
13,4,9
9,4,8
6,4,9
5,4,9
4,5,9
2,3,7
2,3,7
3,3,5
3,3,5
4,2,5
6,1,5
8,2,4
8,2,4
8,4,5
5,3,4
4,2,3
4,2,3
6,4,5
6,4,4
5,3,4
4,2,3
4,2,3
4,2,3
4,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
4,1,2
5,1,2
5,1,2
7,2,3
6,2,3
7,3,4
7,3,4
7,3,4
4,3,1
4,3,1
4,3,1
5,4,2
7,3,2
8,4,3
8,4,3
8,4,3
13,7,7
13,6,6
10,4,4
9,3,3
8,2,2
10,1,2
10,1,2
8,2,4
4,3,8
6,3,10
6,3,10
7,2,9
5,0,6
5,0,3
8,0,4
9,0,3
12,2,3
12,1,3
14,2,2
18,4,3
21,6,3
22,7,4
24,6,4
22,4,4
28,7,12
29,6,12
31,6,12
33,6,11
37,6,11
38,6,9
41,5,7
44,5,6
51,11,11
53,12,10
55,11,8
53,10,4
53,8,2
52,7,1
54,10,1
58,10,0
65,8,0
70,9,0
72,12,0
74,13,0
76,13,0
78,15,0
80,18,0
84,19,0
87,23,0
90,24,0
92,27,0
96,31,0
101,35,0
104,39,1
106,41,1
110,43,0
121,50,6
123,50,5
125,52,7
128,55,10
133,59,12
137,63,16
140,66,17
142,68,19
146,70,20
150,74,24
154,78,28
156,80,28
156,80,28
159,82,28
163,86,32
166,90,28
174,100,25
174,103,21
177,105,23
179,107,25
182,110,28
184,112,30
186,114,30
186,116,31
189,119,34
189,119,33
190,120,34
190,120,32
191,120,32
191,120,32
190,119,31
189,117,33
188,114,39
188,111,41
186,109,39
184,107,35
182,106,31
178,102,27
172,97,22
168,94,21
164,92,20
159,89,19
154,85,18
149,81,18
143,77,17
138,73,17
132,69,16
125,67,17
112,61,14
106,59,15
99,54,13
95,49,13
90,45,12
85,41,12
78,38,13
72,34,13
68,33,14
60,27,12
52,23,9
48,20,8
44,18,5
38,11,0
33,9,0
31,8,0
26,6,5
23,7,8
20,5,8
17,5,7
13,4,7
8,3,7
5,3,6
3,3,5
3,4,8
3,4,8
4,3,8
5,3,8
7,2,6
8,2,6
10,1,4
8,2,4
8,4,5
5,3,4
4,2,3
4,2,3
6,4,5
6,4,5
5,3,4
4,2,3
4,2,3
4,2,3
4,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
5,1,2
5,1,2
5,1,2
6,2,3
6,2,3
7,3,4
7,3,4
7,3,4
4,3,1
4,3,1
4,3,1
5,4,2
7,3,2
8,4,3
8,4,3
9,3,3
12,6,6
11,5,5
9,3,3
10,1,2
9,0,1
9,0,1
9,0,1
10,1,4
7,1,5
8,2,6
9,3,7
11,2,7
12,1,5
13,1,3
18,4,4
21,5,5
22,4,2
23,4,0
24,3,0
27,4,0
29,5,0
32,5,0
32,5,0
32,3,0
42,11,8
46,10,10
49,11,10
49,9,9
52,8,7
52,7,2
56,7,2
60,7,0
62,8,0
66,9,0
69,13,0
72,15,0
74,17,0
76,19,0
79,22,2
85,25,0
94,26,0
101,30,0
106,35,0
111,40,0
116,45,3
121,51,6
126,55,11
130,59,13
134,62,12
136,65,13
140,69,13
146,76,16
151,82,17
157,88,21
161,92,23
166,93,24
179,100,31
184,101,33
186,103,35
189,106,36
194,110,40
197,113,41
200,116,44
202,118,45
208,122,49
211,125,50
214,128,51
216,129,52
217,130,51
218,131,52
221,134,54
224,138,51
223,144,41
222,146,34
223,147,35
226,148,37
227,149,38
228,150,39
229,151,40
230,152,41
228,150,39
228,150,39
230,150,37
230,150,37
230,150,37
230,148,36
230,148,36
229,146,40
226,142,46
227,139,49
226,138,48
224,137,44
222,135,40
217,130,35
211,124,31
205,120,29
200,116,26
195,113,27
187,109,27
181,104,26
175,99,24
168,93,25
162,88,23
154,86,23
142,81,24
135,78,23
129,73,22
122,68,21
116,63,19
110,58,19
102,53,20
96,49,21
89,45,20
81,39,17
72,34,15
68,30,13
62,26,10
54,21,6
49,17,2
46,16,5
38,13,8
34,13,10
30,10,9
25,9,9
19,7,7
14,5,6
9,5,6
4,4,6
6,6,8
5,6,10
6,5,10
6,5,10
6,4,7
8,3,7
9,3,5
9,3,5
8,4,5
5,3,4
4,2,3
4,2,3
6,4,5
6,4,5
5,3,4
4,2,3
4,2,3
4,2,3
4,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,2
6,2,2
6,2,3
6,2,3
5,1,2
5,1,2
5,1,2
6,2,3
6,2,3
7,3,4
7,3,4
7,3,4
6,2,1
6,2,1
6,2,1
7,3,2
8,2,2
9,3,3
9,3,3
11,2,3
12,3,4
12,2,3
11,1,2
10,0,1
10,0,1
11,0,1
12,0,2
12,0,2
17,5,7
18,6,6
20,6,6
20,4,4
22,4,2
24,5,1
28,8,1
33,8,1
34,7,0
36,6,0
39,7,0
39,6,0
42,5,0
43,5,0
44,6,0
47,6,0
55,10,0
60,11,0
65,14,0
70,15,0
73,15,0
78,16,0
85,19,0
89,22,0
94,25,0
100,30,0
106,37,0
115,43,3
121,50,6
127,56,10
133,62,16
138,67,13
153,78,11
160,82,10
165,88,16
172,95,23
178,102,27
184,108,33
190,114,39
194,118,40
196,124,40
198,126,41
201,130,40
206,135,43
210,140,44
214,145,44
218,149,45
222,151,47
226,148,48
230,148,49
232,148,50
235,151,52
237,153,54
238,155,53
242,156,55
242,156,52
247,160,55
248,161,56
249,162,56
251,163,57
250,162,54
253,162,54
254,164,54
253,166,50
251,169,41
249,171,37
249,171,37
250,169,36
249,168,35
249,168,35
249,166,34
249,166,34
248,164,32
247,163,31
249,162,33
249,160,32
249,160,32
248,159,31
248,159,30
250,158,35
248,154,41
247,152,44
247,152,44
246,151,41
245,151,38
241,147,34
236,141,31
232,137,29
226,135,30
220,131,29
213,126,29
205,120,29
196,114,28
189,108,27
182,103,26
176,99,27
165,95,26
159,91,26
151,85,24
145,80,22
137,74,21
130,68,21
122,63,21
115,59,22
105,52,20
97,46,19
89,41,18
85,38,18
78,35,16
73,30,13
68,27,9
65,28,12
52,19,10
47,20,13
42,17,13
34,15,11
27,12,9
20,10,9
14,8,8
9,7,8
8,8,10
8,8,10
7,6,11
8,6,11
9,4,8
9,4,8
10,4,6
9,3,5
8,4,5
5,3,4
4,2,3
4,2,3
6,4,5
6,4,5
5,3,4
4,2,3
4,2,3
4,2,3
4,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
5,1,2
5,1,2
5,1,2
6,2,3
6,2,3
7,3,4
7,3,4
7,3,4
6,2,1
6,2,1
6,2,1
7,3,2
8,2,2
9,3,3
11,2,3
10,2,3
12,2,3
12,2,3
11,1,2
12,0,2
12,0,2
13,1,3
14,2,4
17,3,3
18,3,0
21,3,0
21,2,0
20,0,0
21,0,0
25,0,0
29,1,0
34,2,0
40,4,0
44,6,0
49,7,0
52,8,0
56,9,0
60,10,0
63,14,0
69,16,0
79,24,0
87,28,0
97,36,0
105,41,0
113,45,0
122,50,2
132,56,6
140,60,7
152,72,13
158,77,14
166,85,19
174,94,23
181,101,28
188,109,34
195,115,38
200,119,37
212,132,37
217,135,36
219,139,40
223,144,43
227,148,47
230,151,48
234,157,53
235,161,52
240,167,54
240,169,53
241,171,50
242,172,48
242,175,45
243,176,45
243,177,41
245,177,44
247,176,48
249,176,48
252,177,50
253,178,50
253,178,50
253,179,48
255,178,48
255,178,46
255,180,46
255,179,43
255,178,43
255,178,41
255,176,40
255,175,37
255,175,37
255,175,34
255,181,37
255,180,35
255,178,34
255,176,32
255,174,30
255,171,28
255,170,28
255,168,27
255,168,29
255,167,29
255,164,27
255,162,28
255,160,27
255,160,27
255,161,28
255,161,30
255,157,33
255,156,34
255,156,32
255,156,32
255,155,31
253,153,29
250,150,26
246,147,27
242,145,28
236,142,29
227,134,28
218,129,29
211,122,28
202,117,27
195,111,25
189,106,26
177,100,22
170,96,21
164,90,19
157,84,16
148,78,16
141,72,17
132,66,16
125,62,19
115,55,18
108,49,17
100,45,15
97,43,19
91,41,18
84,36,14
81,33,13
77,34,17
63,25,12
57,24,15
51,22,14
43,20,14
34,16,12
25,14,10
20,12,10
15,11,10
11,9,10
9,9,11
9,8,13
8,7,12
8,6,9
10,5,9
11,4,6
9,5,6
6,4,5
5,3,4
4,2,3
4,2,3
6,4,5
6,4,5
5,3,4
4,2,3
4,2,3
4,2,3
4,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
5,1,2
5,1,2
5,1,2
6,2,3
6,2,3
7,3,4
7,3,4
7,3,4
7,1,1
7,1,1
7,1,1
8,2,2
10,1,2
11,3,3
12,2,3
12,2,3
14,2,4
14,2,4
14,2,4
16,1,4
18,3,6
20,4,7
22,6,9
25,7,7
23,2,0
26,1,0
27,3,0
30,3,0
33,3,0
39,6,0
47,10,0
54,13,0
65,20,0
70,23,0
79,28,0
87,32,1
96,36,5
104,44,8
112,52,15
119,58,13
135,71,9
145,78,7
155,87,14
165,93,19
175,97,22
185,104,25
197,112,31
205,119,34
215,126,36
220,129,36
226,136,39
233,141,40
237,146,41
239,151,43
243,155,45
244,159,43
246,163,43
248,166,41
250,168,43
252,170,44
250,171,44
252,173,46
253,176,46
253,179,46
255,183,45
253,185,42
253,185,38
254,187,36
253,188,32
253,189,29
252,190,27
250,191,29
253,194,40
252,195,43
255,196,44
255,197,43
255,197,43
255,196,40
255,195,39
254,194,36
255,194,35
255,193,32
255,192,29
254,191,26
255,190,26
254,189,23
253,188,22
254,186,25
255,185,34
255,182,37
255,180,37
255,178,35
255,176,34
255,174,32
255,172,33
255,170,32
255,168,33
255,166,34
255,163,32
255,161,31
255,159,31
255,159,31
255,159,31
255,160,31
255,157,26
255,156,25
255,154,21
255,154,21
255,154,21
255,153,20
253,151,17
250,149,19
245,145,21
238,142,22
230,134,21
221,128,22
214,122,23
206,115,22
198,109,19
191,105,18
180,98,14
175,94,12
169,88,9
161,81,8
153,76,8
144,70,9
135,64,10
131,60,14
122,55,13
113,49,14
105,44,13
102,42,14
96,40,15
90,36,12
85,33,11
82,34,14
69,27,11
63,27,15
55,25,14
49,22,13
39,19,12
31,16,11
24,14,12
19,13,13
12,10,11
11,11,13
10,9,14
10,8,13
11,6,10
10,5,9
11,5,9
10,4,8
8,4,5
5,3,4
4,2,3
4,2,3
6,4,5
6,4,5
5,3,4
4,2,3
4,2,3
4,2,3
6,2,3
6,2,1
6,2,1
6,2,1
6,2,3
6,2,3
6,2,3
6,2,3
4,2,3
3,1,2
5,1,2
5,1,2
6,2,3
6,2,3
7,3,4
7,3,4
8,2,4
7,1,3
9,0,3
9,0,3
10,1,4
11,1,2
13,1,1
15,1,0
18,0,0
22,2,1
23,2,0
25,1,0
27,2,0
31,3,0
33,6,0
36,7,1
41,9,0
46,9,0
51,10,0
56,14,0
62,18,0
69,22,0
79,29,0
90,36,0
96,42,0
109,51,5
117,55,4
130,63,10
141,72,15
152,80,21
165,91,30
176,102,39
185,111,38
195,122,30
202,130,30
211,138,36
220,143,39
225,146,41
234,152,44
244,159,50
251,166,50
247,161,42
250,164,41
254,169,42
255,172,40
255,173,39
255,174,38
255,175,37
255,178,36
254,182,36
255,185,37
255,187,37
255,188,38
255,189,38
255,190,39
255,193,39
255,196,39
255,195,34
255,197,33
255,199,30
255,201,30
255,203,28
255,206,28
255,207,29
255,209,32
254,206,34
254,207,39
255,210,39
255,209,39
255,210,40
255,209,37
255,206,35
255,205,34
255,205,33
255,202,31
255,202,28
255,201,28
255,201,26
255,201,26
255,200,25
255,196,28
255,187,33
255,184,36
255,184,38
255,182,37
255,180,36
255,179,35
255,177,35
255,174,34
255,168,31
255,166,32
255,163,32
255,160,30
255,158,30
255,158,30
255,159,31
255,159,28
255,156,19
255,154,15
255,151,13
255,149,11
255,149,13
255,149,14
251,147,14
248,145,16
242,140,16
235,136,17
226,130,17
218,123,17
209,117,16
200,112,14
193,106,13
187,102,12
179,94,11
173,90,10
168,85,9
161,78,8
153,72,7
145,66,7
137,61,9
130,57,12
123,54,13
114,48,13
107,44,13
102,42,14
96,39,12
89,35,11
83,31,9
79,32,12
68,29,12
62,29,14
56,27,13
49,22,11
40,20,13
34,16,12
25,14,12
22,14,12
15,11,12
12,10,11
12,10,13
11,9,12
12,7,11
11,7,8
10,6,7
10,5,9
6,4,7
5,3,6
4,2,5
4,2,5
6,4,7
6,4,7
5,3,6
4,2,3
4,2,3
6,0,0
6,0,0
5,0,0
6,1,0
6,2,0
7,2,1
3,1,2
2,0,1
4,2,5
4,3,6
2,0,3
4,2,5
6,4,7
6,4,5
7,3,4
7,3,2
9,3,3
12,3,6
11,1,9
11,0,9
13,0,9
16,1,8
17,1,4
18,0,0
25,0,0
32,3,0
32,0,0
40,2,0
46,5,0
49,4,0
50,2,0
56,6,0
67,16,0
79,23,0
87,22,0
99,28,0
109,37,0
118,45,0
128,55,0
143,65,0
157,79,5
167,88,9
183,101,15
191,106,15
201,114,17
211,122,22
219,127,24
226,133,27
234,139,31
236,145,31
241,157,33
240,161,32
243,164,33
245,167,33
247,168,32
247,171,34
250,174,36
250,177,36
253,183,36
253,183,35
253,186,33
253,188,32
255,191,33
255,194,35
255,195,36
253,198,35
252,204,34
251,205,32
252,206,33
253,207,34
254,208,35
255,209,36
253,210,35
254,211,36
255,215,40
255,215,38
255,216,39
255,217,37
255,217,37
255,218,35
255,218,35
255,217,37
255,219,40
254,217,41
255,216,40
255,215,39
255,213,38
255,212,38
255,210,37
255,208,36
255,206,37
255,206,37
255,203,35
255,202,34
254,199,34
255,198,33
254,197,32
255,194,33
255,189,32
255,186,32
255,184,30
255,182,28
254,179,28
254,176,26
253,173,26
255,170,27
254,167,26
255,166,26
255,163,27
255,162,26
255,159,26
255,157,25
255,156,24
255,156,22
255,155,16
255,154,10
255,150,9
254,148,10
254,148,13
253,146,16
249,144,19
247,143,22
238,134,19
231,131,20
222,125,20
211,119,18
202,114,17
193,108,15
186,103,11
180,98,14
171,87,14
166,81,16
159,74,10
151,67,7
145,62,8
140,60,11
134,57,13
129,55,16
111,43,8
107,42,12
104,43,14
99,42,15
89,38,11
81,31,6
76,30,6
75,34,12
60,29,9
55,28,11
52,26,11
46,24,11
40,20,11
34,17,10
29,14,11
24,13,11
22,12,11
20,11,12
15,9,11
13,7,9
11,7,8
10,6,7
11,7,8
9,7,8
6,4,9
6,3,10
5,3,8
5,3,8
5,3,8
4,2,7
4,2,7
4,2,5
6,4,7
6,0,0
6,1,0
8,0,0
10,2,0
9,4,1
7,3,0
6,2,1
5,1,2
5,3,4
6,4,7
2,0,3
6,1,5
8,4,5
9,3,3
11,3,1
11,3,0
13,3,1
16,4,4
18,1,7
19,0,8
22,1,8
26,4,7
30,4,5
34,3,0
43,6,0
52,10,0
57,11,0
66,15,0
75,20,0
82,23,0
88,25,0
97,30,0
109,41,0
122,49,0
146,62,2
158,69,3
169,81,10
181,90,17
191,100,19
201,110,21
211,121,24
221,130,25
228,136,25
233,140,21
239,145,21
244,149,21
249,152,21
252,155,22
255,158,23
255,162,23
253,168,25
251,173,25
254,176,28
254,179,28
254,180,29
254,183,29
253,187,31
255,191,33
255,195,34
254,197,32
254,200,32
254,202,31
255,204,33
254,206,34
255,209,36
253,210,35
252,216,34
251,217,32
252,218,33
252,218,33
253,219,34
254,220,35
255,221,36
255,221,36
254,220,35
254,220,35
254,220,35
254,220,35
254,220,35
254,220,35
255,221,36
255,220,38
255,218,39
255,217,38
255,217,38
255,214,36
254,213,37
254,211,36
255,209,36
255,208,38
254,206,38
255,204,37
255,202,38
254,199,36
253,198,37
253,195,35
252,194,34
254,192,33
253,187,30
254,185,29
253,184,28
252,182,26
252,179,25
251,176,23
252,172,23
252,170,24
253,166,24
255,166,24
