R,G,B
4,2,3
4,2,3
3,1,2
3,1,2
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
6,2,3
9,0,3
11,0,4
12,1,5
12,1,5
11,2,5
11,2,5
10,1,4
9,0,3
10,4,6
9,3,5
8,2,4
7,1,3
6,2,3
6,2,3
7,3,4
9,3,5
10,1,2
13,3,4
14,4,5
14,4,5
13,3,4
11,1,2
10,1,2
11,2,3
13,4,5
13,4,5
11,5,5
11,6,3
11,6,3
11,6,3
11,6,3
14,5,0
19,5,0
23,5,0
23,7,0
23,7,0
19,5,0
19,5,0
19,7,0
20,8,0
21,9,0
21,8,0
22,8,0
24,7,0
25,6,0
26,7,3
27,6,3
27,6,1
25,6,0
25,8,0
26,9,1
28,11,3
29,10,3
30,10,3
30,10,3
32,9,1
34,11,3
35,10,3
35,10,3
37,10,1
37,10,1
38,9,1
38,9,1
39,8,3
40,9,4
40,9,6
43,9,7
44,9,7
47,9,8
48,10,9
49,9,9
49,9,7
48,8,6
48,8,6
47,9,6
46,8,5
44,9,5
42,9,4
39,8,3
39,8,5
41,10,8
42,11,9
41,11,9
41,11,9
38,10,7
37,9,6
36,11,7
37,12,8
38,14,10
33,12,7
30,9,4
29,8,3
29,8,3
28,9,3
28,9,3
26,8,4
22,7,4
21,7,6
20,9,7
20,8,8
19,7,9
18,7,8
16,5,9
15,6,9
13,7,9
13,7,9
12,8,7
12,8,7
12,8,5
12,8,5
10,9,5
12,8,5
14,4,3
17,3,2
17,3,2
15,4,2
15,5,2
14,4,2
15,5,3
15,5,3
13,5,2
11,6,2
10,5,1
9,4,0
7,4,0
7,4,0
8,5,0
8,5,0
6,4,5
5,5,7
5,5,7
5,5,7
4,4,6
3,3,5
1,1,3
0,0,2
3,3,5
4,2,5
4,2,3
4,2,3
6,2,1
6,2,1
6,2,1
6,2,1
6,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
3,1,4
3,1,4
2,0,1
2,0,1
3,1,2
3,1,2
3,1,2
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
3,1,2
3,1,2
3,1,2
4,2,3
5,3,4
6,4,5
5,3,4
5,3,4
4,2,3
4,2,3
3,1,2
3,1,2
3,1,2
3,1,2
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
6,2,3
8,0,2
10,0,3
11,0,4
12,1,5
11,2,5
10,1,4
9,0,3
8,0,2
10,4,6
9,3,5
8,2,4
8,2,4
7,3,4
8,4,5
9,5,6
11,5,7
11,1,2
14,2,4
16,4,6
16,4,6
14,4,5
13,3,4
14,4,3
14,4,3
12,4,2
12,4,2
10,5,2
10,5,2
10,5,2
10,5,2
9,5,2
12,5,0
20,6,0
24,6,0
24,8,0
23,6,0
20,6,0
20,6,0
20,7,0
21,8,0
23,10,2
23,10,4
24,9,4
26,8,6
27,7,6
28,7,6
30,6,6
30,6,6
29,8,5
30,9,6
33,9,7
34,10,8
35,10,6
35,10,6
36,8,5
36,6,4
41,11,9
42,11,8
44,10,8
45,10,6
45,10,6
47,9,6
47,9,6
45,10,6
44,13,8
43,14,8
44,13,8
44,13,8
47,14,9
48,13,9
50,12,9
50,12,9
49,11,8
50,12,8
50,15,11
50,17,10
48,18,10
47,17,9
44,15,7
42,13,5
42,13,7
44,15,9
45,16,10
44,15,9
40,13,6
39,12,5
38,13,6
40,15,8
40,17,9
36,16,7
33,13,4
31,13,3
31,13,3
30,13,2
29,12,2
28,9,2
30,9,6
32,8,8
29,8,7
28,7,6
27,7,8
27,7,8
26,7,9
26,7,9
23,7,8
22,8,8
20,8,8
20,8,8
19,9,7
19,9,7
19,9,7
20,8,8
16,2,2
17,1,4
18,2,5
17,3,3
18,4,4
17,5,5
16,6,5
17,7,6
16,8,6
13,8,5
11,6,2
8,4,1
5,4,1
5,4,0
5,4,0
6,5,3
3,3,5
4,3,8
5,4,9
6,5,10
5,6,10
4,5,10
2,3,8
3,2,7
3,2,7
3,2,7
4,2,5
4,2,3
6,2,1
7,1,1
7,2,0
7,1,1
7,3,4
7,3,4
7,3,4
7,3,4
7,3,4
7,3,4
7,3,4
7,3,4
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
4,2,5
4,2,5
2,0,1
2,0,1
2,0,1
3,1,2
3,1,2
4,2,3
4,2,3
4,2,3
4,2,3
3,1,2
3,1,2
3,1,2
3,1,2
4,2,3
6,4,5
7,5,6
4,2,3
4,2,3
4,2,3
3,1,2
3,1,2
3,1,2
2,0,1
2,0,1
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
6,2,3
8,0,2
10,0,3
11,0,4
12,1,5
11,2,5
10,1,4
9,0,3
8,0,2
9,3,5
9,3,5
8,2,4
8,2,4
8,4,5
9,5,6
11,7,8
13,7,9
11,1,2
14,2,4
16,4,6
17,5,7
15,5,6
15,5,6
15,5,4
16,6,5
11,3,1
11,3,0
11,3,0
9,4,0
9,4,0
9,4,0
9,4,0
12,3,0
20,5,0
24,5,0
24,7,0
24,7,0
20,5,0
20,5,0
20,7,1
21,8,2
24,10,7
25,10,7
27,9,7
28,8,9
29,7,9
31,6,9
31,6,9
32,6,9
36,7,9
37,8,10
39,9,11
40,10,12
40,8,9
41,7,8
41,5,5
40,4,4
48,10,9
49,9,9
50,9,7
50,9,7
52,8,5
52,8,5
53,8,5
52,8,5
50,16,7
49,16,7
49,15,6
49,15,6
51,14,6
52,14,5
52,14,5
53,13,5
53,13,5
54,16,5
57,19,8
58,22,10
56,22,10
55,22,7
51,19,4
49,17,4
48,14,2
52,16,4
53,17,5
52,16,4
47,13,1
45,11,0
45,13,0
47,15,2
46,17,3
44,16,2
42,14,0
40,14,0
40,14,0
37,14,0
35,12,0
35,9,0
41,11,3
42,9,4
40,7,2
37,6,1
36,5,2
36,7,3
37,7,5
37,9,6
32,7,3
32,7,3
31,7,3
31,7,3
29,8,3
29,8,5
29,8,5
29,8,7
25,3,5
24,4,6
23,3,5
21,2,4
21,2,4
18,2,5
17,2,5
13,3,4
19,10,11
15,9,9
13,7,7
9,5,6
5,3,4
4,4,4
4,4,4
4,4,4
2,0,3
3,1,4
5,3,6
6,5,10
7,6,11
6,7,12
5,6,11
4,5,10
3,2,7
3,2,7
4,2,5
6,2,3
7,1,1
7,1,1
8,1,0
9,1,0
9,3,3
8,4,5
8,4,5
8,4,5
8,4,5
8,4,5
8,4,5
8,4,5
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
5,3,6
5,3,6
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
6,4,5
6,4,5
6,4,5
5,3,4
5,3,4
4,2,3
4,2,3
4,2,3
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
2,1,1
3,1,2
5,3,4
6,4,5
6,4,5
5,3,4
3,1,2
4,0,1
9,0,3
11,0,4
12,1,5
13,2,6
12,3,6
11,2,5
10,1,4
9,0,3
5,0,1
8,2,4
10,4,6
9,3,5
6,2,3
5,1,2
7,3,4
11,5,7
12,1,5
13,1,5
14,2,4
14,2,4
14,3,4
14,2,4
14,2,2
15,3,3
16,6,4
16,6,4
16,6,4
15,6,1
15,6,1
14,7,1
14,7,1
16,5,1
22,4,4
23,3,4
23,5,5
23,5,5
22,6,6
22,6,7
23,7,8
23,7,8
30,14,14
30,12,12
28,8,9
30,8,11
34,7,12
36,7,12
34,5,10
32,1,6
44,8,12
48,9,14
51,12,17
53,14,19
53,12,16
54,12,16
56,11,14
56,12,13
50,4,4
55,7,7
60,10,9
65,14,13
69,15,13
71,17,15
75,20,17
74,24,17
64,17,7
62,18,5
65,19,4
67,21,6
69,21,7
72,23,9
73,24,10
73,24,9
70,21,6
70,21,4
71,22,5
70,23,5
68,23,4
66,21,2
63,20,1
62,19,0
68,19,2
71,20,3
71,20,3
71,20,3
69,20,3
70,21,4
69,22,4
69,22,4
64,19,0
64,19,0
64,19,0
63,20,1
63,20,1
62,21,1
62,21,1
62,21,3
65,19,4
64,18,5
64,18,5
61,17,4
61,17,6
60,16,5
60,16,5
58,16,4
56,16,6
56,16,6
54,16,7
53,15,6
51,14,5
50,13,5
49,12,4
47,12,8
39,9,9
37,11,12
37,11,14
34,9,12
30,8,10
28,8,10
28,9,11
26,11,14
16,4,6
16,5,9
13,7,9
11,6,10
7,5,10
6,4,9
6,5,10
7,5,8
6,2,3
5,0,1
8,4,5
8,6,9
3,2,7
5,4,9
7,8,13
5,6,11
5,4,10
5,4,9
5,3,6
6,1,5
7,1,3
10,1,2
12,2,1
12,4,2
6,0,0
6,0,2
7,1,3
9,3,5
11,5,7
11,5,7
9,3,5
7,1,3
5,0,1
6,0,2
7,1,3
7,1,3
7,1,3
7,1,3
4,2,5
4,2,5
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
6,4,5
6,4,5
6,4,5
5,3,4
5,3,5
4,2,3
4,2,3
4,2,3
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
4,2,3
5,3,4
5,3,4
5,3,4
5,3,4
4,2,3
5,1,2
9,0,3
11,0,4
12,1,5
13,2,6
12,3,6
11,2,5
10,1,4
9,0,3
5,0,1
7,1,3
9,3,5
9,3,5
6,2,3
6,2,3
8,4,5
11,5,7
12,1,4
14,2,6
14,2,4
14,2,4
14,2,4
15,3,5
15,3,2
15,4,2
14,3,1
14,3,0
14,3,0
15,4,0
16,5,1
16,5,0
17,6,0
19,5,2
27,7,9
27,4,10
26,5,10
27,6,11
28,8,10
28,8,10
28,8,10
27,7,8
34,12,14
34,10,10
34,8,9
38,9,11
42,10,11
46,12,13
45,11,13
47,8,9
49,5,6
55,6,9
57,8,11
59,11,11
60,10,11
61,10,9
63,12,9
66,13,9
62,7,2
67,10,3
70,11,3
71,13,2
72,12,2
72,12,1
75,13,2
74,15,0
79,22,2
79,23,0
81,23,0
83,23,0
85,23,0
85,23,0
88,24,0
88,24,0
85,21,0
86,22,0
86,25,0
88,27,0
87,28,0
86,30,0
84,30,0
85,29,0
88,25,0
91,24,0
91,24,0
92,25,0
91,26,0
92,27,0
92,27,0
92,29,0
91,28,0
91,28,0
91,28,0
91,28,0
89,28,0
90,29,0
89,30,0
89,30,0
89,32,3
88,31,4
87,31,4
86,30,3
85,29,4
85,29,4
84,28,3
83,29,3
83,29,3
83,29,5
80,28,6
79,27,6
77,25,4
75,24,5
74,23,4
70,23,7
61,21,11
56,22,13
54,19,13
49,16,8
43,12,7
38,10,6
34,9,5
30,9,6
27,7,6
24,8,8
21,9,9
19,8,12
16,7,12
13,7,11
12,7,11
13,7,9
12,2,1
10,0,0
12,3,4
11,5,7
5,0,4
4,2,6
6,5,10
3,2,8
6,5,11
6,5,10
6,4,7
7,3,4
8,2,2
11,3,1
13,3,1
13,3,2
9,0,1
6,0,2
6,0,2
8,2,4
10,4,6
10,4,6
9,3,5
7,1,3
6,0,2
6,0,2
7,1,3
8,2,4
8,2,4
7,1,3
4,2,5
4,2,5
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
5,3,4
5,3,4
5,3,4
5,3,4
4,2,3
4,2,3
4,2,3
4,2,3
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
4,2,3
4,2,3
5,3,4
5,3,4
5,3,4
5,3,4
4,2,3
6,2,3
9,0,3
10,0,3
11,0,4
12,1,5
11,2,5
10,1,4
9,0,3
9,0,3
6,0,2
7,1,3
9,3,5
8,2,4
7,3,4
6,2,3
8,4,5
10,4,6
13,2,6
14,2,6
14,2,4
15,3,5
17,2,5
18,3,6
18,4,4
18,4,3
15,1,0
16,2,0
18,3,0
19,4,0
20,5,0
22,7,0
25,8,1
26,7,3
27,5,8
27,2,8
26,1,5
28,3,7
32,7,10
35,9,10
34,8,9
34,6,5
41,12,8
41,10,5
44,9,5
47,10,4
52,11,5
55,12,6
56,11,5
58,9,2
67,12,5
72,13,5
73,14,6
73,15,4
74,14,3
78,16,3
80,18,3
83,20,3
84,21,3
89,24,4
92,27,5
94,28,4
96,29,3
96,29,2
97,30,3
100,31,0
101,28,0
103,29,0
105,29,0
108,30,0
111,31,0
112,33,0
116,34,0
117,35,0
117,35,0
119,38,0
120,41,0
123,45,0
125,48,2
124,50,3
124,52,4
126,52,3
135,54,7
136,54,7
137,55,8
138,56,9
140,56,10
141,57,11
142,58,12
141,59,12
143,61,14
143,61,14
143,61,14
144,62,15
144,62,15
145,63,16
145,63,16
142,64,18
138,67,21
135,68,23
134,67,22
133,66,21
133,66,18
130,65,17
131,65,17
128,64,18
128,64,18
126,62,18
126,59,17
122,54,15
118,50,13
115,47,12
112,44,9
107,44,13
95,41,15
88,40,17
83,37,14
77,32,11
69,28,8
62,23,6
55,19,5
50,18,5
44,16,5
41,16,9
36,15,10
33,13,12
28,12,12
25,11,11
21,9,9
22,8,8
21,6,3
18,3,0
16,5,1
15,5,4
10,1,2
7,3,4
7,5,10
2,1,6
7,6,12
6,5,11
6,4,9
7,2,6
8,2,4
11,2,3
13,3,2
13,3,2
11,2,3
7,1,3
6,0,2
6,0,2
8,2,4
8,3,5
9,3,5
8,2,4
6,0,2
7,1,3
8,2,4
8,2,4
8,2,4
8,2,4
3,1,4
3,1,4
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
6,2,3
9,0,3
10,0,3
10,0,3
11,0,4
10,0,4
9,0,3
9,0,3
9,0,3
7,0,3
7,1,3
8,2,4
8,2,4
7,3,4
7,3,4
8,4,5
9,3,5
13,2,6
14,2,6
15,3,5
15,3,5
18,3,6
19,5,5
19,5,4
20,4,4
19,4,1
22,4,2
24,5,1
25,6,0
26,7,1
27,8,2
29,8,3
31,7,3
34,5,7
33,3,5
32,2,4
36,4,5
42,11,8
47,14,9
48,13,7
47,10,1
56,18,5
58,16,2
61,15,0
64,15,0
66,15,0
70,15,0
71,14,0
73,12,0
85,19,0
87,20,0
88,21,0
88,21,0
90,21,0
92,23,0
96,27,0
100,30,0
94,25,0
98,29,0
106,35,0
111,40,0
116,44,0
120,48,0
124,52,2
128,55,2
137,58,2
140,60,1
144,62,4
149,67,9
155,70,13
160,74,15
166,77,19
167,78,18
171,83,20
173,85,21
174,89,24
176,93,25
177,97,26
180,100,29
180,102,30
181,101,30
191,107,35
194,107,36
195,108,37
196,109,38
197,110,39
199,111,40
200,112,41
200,112,41
203,115,44
203,115,44
205,114,44
206,115,45
206,115,45
206,115,45
207,116,46
204,117,48
195,118,48
190,120,50
189,119,49
190,118,46
189,117,45
188,116,42
187,115,41
186,114,42
183,111,39
182,107,39
177,102,37
174,96,34
167,88,29
162,83,26
157,78,22
152,76,24
136,71,22
129,68,23
123,64,20
116,59,16
108,54,16
101,48,14
92,43,11
84,40,13
73,33,8
67,31,11
60,27,10
52,22,11
47,18,10
40,15,8
34,10,5
32,9,3
33,10,2
26,6,0
24,7,0
22,7,4
14,3,1
13,4,5
11,6,10
5,3,8
8,6,11
7,5,10
8,3,7
7,3,4
7,1,1
10,2,0
12,2,0
12,2,1
12,3,4
8,2,4
6,0,2
6,0,2
7,1,3
9,3,5
9,3,5
9,3,5
7,1,3
7,1,3
8,2,4
9,3,5
9,3,5
8,2,4
3,1,4
3,1,4
4,2,3
4,2,2
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,2
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
6,4,5
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
8,4,5
10,1,4
10,0,3
10,0,3
10,0,2
9,0,3
9,0,3
9,0,3
10,1,4
7,1,3
7,1,3
7,1,3
8,2,4
7,3,4
8,4,5
8,4,5
9,3,5
12,3,6
13,2,6
15,3,7
16,4,8
19,4,7
20,5,8
21,5,6
24,6,6
23,3,2
24,3,2
27,3,0
28,4,0
29,4,0
30,5,0
33,5,1
34,5,1
45,10,6
46,7,2
46,7,0
49,9,1
53,13,0
57,15,0
57,14,0
59,13,0
68,18,0
72,19,0
76,20,0
81,21,0
85,21,0
90,22,0
93,24,0
97,24,0
100,26,0
104,28,0
108,32,0
111,35,0
115,40,0
120,45,1
126,51,0
131,55,0
134,59,0
139,64,0
147,72,4
155,81,8
162,88,13
168,95,18
174,101,24
180,105,24
192,116,32
194,118,34
198,120,37
204,124,39
210,128,44
214,132,46
220,136,48
222,138,48
226,142,52
227,144,52
227,147,52
230,150,55
231,153,55
230,154,56
229,155,56
230,156,57
230,157,55
231,156,55
232,157,56
235,157,57
236,158,58
237,159,59
238,158,59
239,159,60
241,159,60
241,159,60
242,158,60
242,158,60
244,157,60
244,157,60
244,157,60
241,159,60
235,159,61
234,160,61
233,159,60
231,158,56
230,157,55
230,155,54
229,154,53
230,152,52
227,149,49
226,146,49
222,141,49
219,135,45
214,130,44
209,124,41
207,120,40
204,119,39
187,108,33
181,104,32
173,99,28
165,92,24
156,86,24
145,79,21
133,70,17
124,66,18
111,57,13
104,52,13
91,45,13
82,38,11
73,33,8
63,25,4
55,18,0
47,14,0
43,14,0
34,8,0
30,8,1
26,7,0
19,4,1
16,4,4
15,6,9
7,2,7
7,5,10
7,5,10
7,2,6
7,1,5
9,0,3
10,0,1
11,0,0
11,1,0
13,4,5
11,2,5
8,0,2
8,0,2
9,0,3
10,1,4
11,2,5
10,1,4
9,0,3
9,0,3
10,1,4
11,2,5
11,2,5
10,1,4
4,2,5
4,2,5
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
2,1,2
3,1,2
3,1,2
3,1,2
4,2,3
4,2,3
4,2,3
5,2,3
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
6,4,5
6,4,5
5,3,4
5,3,4
5,3,4
5,3,4
6,4,5
8,4,5
11,2,5
11,0,4
10,0,3
10,0,3
9,0,3
9,0,3
10,1,4
11,2,5
8,2,4
7,1,3
6,0,2
7,1,3
8,4,5
9,5,6
8,4,5
8,2,4
12,3,6
14,3,7
16,4,8
17,5,9
20,5,8
22,6,7
24,7,7
26,6,7
23,2,1
25,1,0
27,2,0
30,3,0
33,4,0
35,6,2
37,6,3
40,5,0
51,8,0
55,9,0
57,9,0
58,11,0
60,12,0
63,13,0
65,14,0
69,15,0
77,18,0
83,20,0
92,26,0
101,30,0
109,34,0
117,38,0
124,44,0
128,47,0
145,62,0
149,67,0
155,73,0
162,80,6
169,87,11
175,96,17
183,105,22
187,109,24
199,122,32
204,127,35
210,134,40
217,141,45
222,147,46
227,152,50
231,156,54
233,160,55
231,165,55
230,167,54
233,167,55
236,170,58
239,172,59
243,173,61
246,175,61
247,176,60
248,177,59
249,178,60
250,181,60
249,183,60
249,185,59
249,185,59
247,186,59
246,187,59
246,189,58
246,189,58
246,189,58
248,189,59
248,189,59
249,189,59
251,188,59
252,189,60
251,186,58
252,184,57
253,184,57
253,182,56
252,181,55
254,180,55
253,179,54
253,179,54
252,181,57
251,180,54
250,179,53
251,178,50
249,176,48
249,174,47
250,172,46
250,170,45
249,167,42
248,165,43
248,163,46
246,160,47
246,158,48
244,156,48
245,154,49
244,152,51
232,143,43
226,138,41
218,131,36
209,124,33
198,116,30
186,107,28
171,97,24
161,91,22
151,85,24
141,78,24
128,70,22
116,62,18
106,54,15
94,45,12
83,37,4
74,30,3
60,25,5
46,17,1
41,13,1
35,11,1
26,7,1
22,8,5
18,8,9
8,2,4
11,6,10
8,6,11
9,4,8
7,3,4
8,2,2
10,1,2
11,1,0
11,1,0
13,4,5
11,2,5
9,0,3
9,0,3
10,1,4
10,1,4
10,1,4
9,0,3
8,0,2
9,0,3
10,1,4
10,1,4
10,1,4
10,1,4
4,2,5
4,2,5
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
2,0,1
2,0,1
2,0,1
3,1,2
3,1,2
4,2,3
4,2,3
4,2,3
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
7,5,6
6,4,5
5,2,4
5,3,4
5,3,4
5,3,4
6,4,5
9,5,6
12,3,6
12,1,5
11,0,4
10,0,3
9,0,3
10,1,4
11,2,5
12,3,6
9,3,5
7,1,3
6,0,2
7,1,3
8,4,5
9,5,6
8,4,5
7,1,3
12,3,6
14,3,7
16,4,8
17,5,9
20,5,8
23,7,10
26,7,9
27,7,8
27,3,3
30,4,3
35,5,3
39,8,6
44,10,8
47,13,11
50,15,11
55,15,7
65,16,1
73,21,0
81,27,3
85,31,3
88,34,0
94,36,0
101,42,0
109,47,0
121,56,2
130,60,1
141,66,1
152,73,4
162,78,6
172,84,10
183,91,16
188,97,18
206,118,31
208,123,32
215,130,39
221,136,43
227,143,45
233,149,50
238,155,51
241,160,53
239,159,48
242,162,49
247,168,50
250,171,52
251,175,53
253,178,53
255,181,54
253,186,56
247,195,60
242,199,61
245,199,62
247,199,63
250,201,64
251,202,63
254,203,62
255,204,63
255,204,61
255,205,60
255,208,60
255,209,61
255,211,60
255,211,60
252,211,57
251,212,57
251,218,59
249,219,59
248,218,58
250,218,58
251,217,58
251,215,57
253,214,57
253,214,57
251,211,54
252,209,53
252,207,52
252,206,51
252,203,49
251,201,47
250,199,46
253,198,46
255,193,45
255,191,44
255,190,43
255,187,40
255,185,38
255,184,35
255,182,34
255,181,33
255,175,31
255,174,32
255,172,35
255,170,36
255,168,38
255,166,41
255,164,42
255,163,42
255,159,39
254,153,35
245,148,33
240,144,34
232,139,35
222,133,33
208,123,30
198,116,32
188,111,33
176,103,34
162,94,31
150,85,29
140,78,27
130,69,24
118,59,15
105,53,16
88,46,21
72,37,18
62,30,15
52,26,13
40,20,11
33,18,13
26,14,14
17,8,11
15,10,14
14,9,15
12,7,11
11,5,9
13,4,7
13,3,4
15,3,3
15,3,3
13,3,4
10,1,4
10,1,4
10,1,4
11,2,5
11,2,5
9,0,3
7,0,1
8,0,2
8,0,2
9,0,3
10,1,4
10,1,4
9,0,3
5,3,6
5,3,6
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
2,0,1
2,0,1
2,0,1
5,1,2
5,1,2
6,2,3
6,2,3
6,2,3
7,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
8,6,7
7,5,6
5,3,4
4,2,3
6,2,3
7,3,4
9,5,6
11,5,7
12,3,4
12,2,3
11,1,2
9,0,1
9,0,3
8,2,4
9,3,5
10,4,6
9,3,5
7,1,3
7,0,1
9,0,3
11,2,3
14,4,5
12,2,1
11,0,1
17,2,9
18,1,9
21,2,8
24,2,5
28,4,4
32,4,1
35,4,0
39,4,0
43,5,0
48,5,0
53,9,0
60,12,0
66,17,3
70,21,4
76,25,6
82,26,1
99,35,0
111,44,0
123,55,6
131,64,12
136,70,12
146,78,17
159,90,23
169,100,25
186,115,35
194,120,35
204,127,37
213,132,40
221,139,40
231,145,46
240,153,50
244,159,52
235,158,44
235,163,43
240,168,48
244,172,51
245,175,51
246,178,51
248,181,51
247,183,51
252,188,54
254,193,53
255,197,55
255,199,57
255,202,58
255,203,57
255,206,57
255,209,58
252,217,63
247,221,66
251,222,66
253,224,68
255,227,71
255,230,72
255,232,72
255,233,73
255,233,72
255,235,73
255,237,73
255,239,74
255,240,73
255,241,73
255,241,71
255,241,70
255,241,67
255,241,67
255,241,64
255,241,64
255,240,63
255,238,62
255,236,61
255,236,61
254,232,58
255,230,57
255,228,57
255,225,54
255,221,51
255,218,51
255,216,50
255,213,49
255,203,43
255,200,42
255,199,39
255,196,37
255,194,35
255,191,33
255,189,32
255,188,31
255,180,27
255,178,27
255,174,29
255,171,29
255,167,29
255,164,29
254,162,29
255,159,28
255,160,29
255,155,27
255,153,25
255,152,31
252,153,34
245,149,36
234,141,35
225,136,36
213,125,35
200,118,34
186,109,31
175,101,30
165,94,30
155,87,26
143,77,17
130,70,20
116,66,29
99,55,28
86,46,21
75,39,17
61,30,12
53,26,15
43,23,16
30,15,10
23,12,10
20,10,11
18,9,10
14,8,8
13,8,5
15,7,5
15,7,5
16,8,6
11,2,3
8,2,4
8,2,4
9,3,5
10,4,6
9,3,5
6,0,2
4,0,2
5,0,3
6,0,4
7,1,5
7,1,3
7,1,3
7,1,3
7,3,4
7,3,4
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
5,1,2
5,1,2
7,3,4
8,2,4
8,2,4
8,2,4
8,2,4
8,2,4
8,2,4
8,2,4
7,1,3
5,1,2
4,0,1
4,0,1
2,0,1
2,0,1
3,2,2
3,3,3
1,0,0
