R,G,B
7,3,4
7,3,2
7,3,2
8,2,2
8,2,2
8,2,2
8,2,2
8,2,2
8,3,0
8,3,0
10,2,0
10,2,0
10,1,2
12,3,6
11,2,7
10,1,6
9,0,5
10,0,5
10,0,5
12,0,8
12,0,8
18,2,12
20,4,14
23,6,16
22,5,15
23,3,14
21,1,12
21,1,12
22,2,11
22,4,4
22,4,2
19,4,1
19,4,1
19,4,1
18,3,0
18,3,0
18,3,0
18,4,1
19,5,2
19,5,2
20,6,3
19,8,4
19,8,4
20,9,5
22,9,3
27,10,3
28,9,3
28,7,2
28,7,2
29,9,2
30,10,3
31,11,4
34,10,6
36,12,8
35,12,6
33,10,4
32,9,3
34,9,4
37,11,6
38,13,8
39,14,9
35,12,4
35,12,4
35,12,4
36,11,4
37,10,3
37,8,2
37,6,1
39,6,0
42,7,1
47,8,3
50,9,3
53,10,4
54,9,4
55,10,5
60,13,7
59,14,8
52,14,5
50,13,4
49,12,3
50,13,4
52,15,6
52,18,8
51,17,7
50,16,6
48,16,5
47,15,4
46,14,3
47,15,4
48,16,5
47,17,6
46,16,5
45,15,4
46,17,3
47,18,4
50,18,5
50,18,5
51,17,5
52,15,6
53,15,6
52,13,6
49,10,3
48,11,3
46,11,5
44,11,4
41,10,5
40,11,5
38,11,4
39,10,4
43,8,4
46,6,4
46,8,5
47,9,6
45,10,6
45,10,6
43,9,7
40,9,6
38,9,5
38,10,6
38,10,6
35,10,6
33,8,4
31,7,3
32,8,4
34,9,5
29,4,0
32,4,0
33,7,6
35,9,8
35,11,11
31,10,9
25,5,6
21,1,2
17,0,0
16,0,1
16,1,4
15,3,5
15,3,7
13,2,6
12,1,5
10,1,4
14,5,6
14,5,6
14,5,6
14,5,6
12,6,8
12,6,8
11,6,10
11,6,10
8,3,7
8,3,9
7,2,8
7,2,8
5,2,9
5,2,9
6,3,10
6,3,10
6,1,7
7,0,7
6,1,7
4,2,5
5,3,6
4,4,4
4,4,4
4,4,4
3,3,3
4,2,3
6,2,1
7,1,1
9,0,1
9,0,1
10,0,1
10,0,1
7,1,3
6,2,3
6,2,3
7,3,4
7,3,4
7,3,4
7,3,4
8,4,5
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
5,3,4
5,3,4
5,3,4
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
7,3,4
6,2,3
6,2,3
5,1,2
3,1,2
4,2,3
4,2,3
5,3,4
5,3,4
4,2,3
3,1,2
3,1,2
2,2,2
3,3,3
4,4,4
6,4,5
8,2,2
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0
10,2,0
11,1,2
12,1,9
12,0,10
11,0,9
11,0,8
11,0,8
12,0,8
14,0,9
16,0,12
18,0,14
22,1,16
24,3,18
25,2,18
23,0,16
23,0,15
22,0,17
23,0,12
24,2,5
23,4,0
23,4,0
23,4,0
23,4,0
21,3,0
21,3,0
19,4,0
20,5,0
20,7,1
18,7,1
19,9,0
19,10,1
20,11,2
20,10,2
21,11,2
26,11,4
28,11,4
28,9,3
28,9,2
29,10,3
31,11,5
33,13,6
36,13,5
36,11,4
36,11,4
35,11,1
37,10,1
38,11,2
40,12,1
42,14,3
43,14,6
44,13,8
45,14,11
48,14,12
48,15,10
49,14,10
49,12,6
48,9,4
48,7,3
54,11,5
57,12,7
61,12,7
63,12,8
62,11,7
65,12,6
67,14,8
66,16,9
61,18,9
57,19,8
57,19,8
57,19,8
57,19,8
57,19,6
57,19,6
56,18,5
55,19,5
54,18,4
54,18,4
55,19,5
57,21,7
59,23,7
58,22,6
58,22,6
57,20,2
57,20,1
59,21,2
59,21,2
61,19,3
62,19,3
61,17,4
63,17,4
60,14,1
58,14,1
57,15,3
57,15,3
55,15,5
53,15,4
52,16,4
53,15,2
58,12,0
61,11,0
62,12,1
62,14,2
62,14,2
62,14,2
60,14,1
60,14,1
55,11,0
54,12,0
55,13,0
52,13,0
52,13,0
51,12,0
51,12,0
51,14,0
46,8,0
46,10,0
48,12,0
49,15,5
50,16,7
46,13,4
39,9,1
34,5,0
30,3,0
28,3,0
28,4,0
26,5,2
25,6,2
24,4,3
22,4,2
19,4,1
20,6,3
18,7,3
18,7,5
17,7,6
17,7,6
16,7,8
13,7,9
13,7,9
12,6,10
10,5,11
10,5,12
7,4,11
6,5,13
6,5,13
6,5,13
6,5,13
4,2,7
4,2,7
3,3,5
3,3,5
3,3,2
2,4,3
2,4,1
2,4,1
3,5,2
4,5,0
5,4,0
8,3,0
10,2,0
11,1,0
12,1,0
11,1,0
8,2,2
7,3,4
7,3,4
8,4,5
8,4,5
8,4,5
8,4,5
8,4,5
7,3,4
7,3,4
7,3,4
7,3,4
7,3,4
5,3,4
5,3,4
5,3,4
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
5,3,4
4,2,3
4,2,3
3,1,2
3,1,2
4,2,3
4,2,3
5,3,4
4,2,3
4,2,3
3,1,2
3,1,2
3,1,2
4,2,3
6,4,5
9,5,4
11,1,0
12,1,0
12,1,0
12,1,0
12,1,0
12,1,0
12,1,0
12,1,0
12,1,0
11,1,0
11,1,1
11,1,0
11,1,0
11,1,1
11,1,0
11,1,2
13,0,6
15,0,9
14,0,8
13,0,7
13,0,7
15,0,9
16,0,10
19,0,11
18,0,10
21,0,12
24,0,14
24,0,14
23,0,15
24,0,14
24,0,14
25,0,12
27,2,6
27,3,3
27,3,3
25,4,3
25,4,1
24,5,1
24,5,1
23,5,1
22,7,0
22,7,0
22,9,1
23,10,2
21,11,2
22,12,3
22,13,4
23,13,4
29,12,5
30,11,5
30,10,3
30,10,3
31,11,4
35,12,4
38,13,6
41,14,5
40,12,1
40,12,1
41,11,0
44,12,0
45,11,0
47,14,1
50,14,0
52,14,3
55,14,10
58,14,13
60,14,14
61,16,13
62,14,12
61,12,8
61,10,6
62,9,5
67,12,7
70,12,8
71,14,7
72,13,5
72,12,4
73,10,1
74,11,2
73,15,4
77,25,12
75,26,12
75,26,12
74,25,11
73,24,10
72,23,8
72,23,8
72,23,8
70,21,4
69,20,3
69,21,1
73,22,3
76,25,6
76,28,6
76,28,6
78,28,5
75,23,0
75,24,0
77,23,0
78,24,0
79,23,0
81,23,1
81,23,3
81,23,3
81,23,3
81,23,3
80,23,4
80,23,4
79,24,4
78,26,5
78,26,5
80,25,4
78,17,0
80,18,0
81,19,0
82,20,0
83,21,0
82,22,0
81,21,0
81,21,0
84,27,0
84,27,0
83,26,0
82,26,0
83,28,0
83,28,0
82,27,0
81,27,0
77,27,0
74,26,3
73,25,2
72,26,3
71,26,5
68,26,4
64,23,3
59,21,2
54,17,0
53,17,1
51,18,3
50,18,5
46,16,5
44,14,3
42,14,3
39,12,3
30,10,1
27,10,2
26,9,2
23,8,1
21,8,2
18,7,3
16,6,4
15,5,6
14,5,8
12,6,10
11,6,12
8,5,12
6,5,13
5,3,14
3,3,13
3,3,11
3,2,7
3,3,5
2,3,5
2,3,5
2,4,3
0,4,3
0,5,1
2,4,1
3,5,0
4,5,0
5,4,0
8,3,0
10,3,0
11,2,0
12,1,0
11,2,0
9,3,3
8,4,5
8,4,5
8,4,5
8,4,5
8,4,5
8,4,5
8,4,5
7,3,4
7,3,4
7,3,4
7,3,4
7,3,4
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
5,3,4
4,2,3
4,2,3
3,1,2
3,1,2
4,2,3
4,2,3
5,3,4
4,2,3
4,2,3
3,1,2
3,1,2
4,2,3
5,3,4
7,5,6
11,5,5
12,1,0
14,0,0
14,0,0
14,0,0
14,0,0
12,1,0
12,1,0
13,1,0
12,1,0
11,1,0
11,1,0
11,1,0
11,1,0
10,1,2
10,1,2
11,1,2
13,2,6
13,1,5
12,0,4
12,0,4
14,0,4
15,0,5
17,0,8
18,1,9
18,0,7
21,0,9
24,1,11
25,2,12
24,1,11
25,0,10
25,0,10
26,0,9
28,3,7
28,3,6
28,3,6
28,4,4
29,5,5
27,6,5
27,6,5
27,6,3
27,8,4
27,8,2
27,10,2
28,11,3
28,11,3
29,12,4
28,14,5
30,13,5
35,12,6
36,11,6
38,11,4
38,11,4
41,12,4
43,13,5
47,14,5
48,15,5
50,14,2
51,13,0
53,14,0
56,14,0
58,15,0
61,15,0
62,17,0
64,17,1
68,15,7
71,13,9
72,14,10
73,14,8
73,14,8
74,14,6
76,13,4
75,13,2
79,15,3
83,17,3
84,18,2
85,18,2
85,16,0
87,15,0
88,17,0
87,19,0
88,23,3
88,26,5
89,27,4
88,26,3
89,24,2
88,24,0
89,25,0
90,26,0
86,22,0
87,22,0
87,22,0
91,24,0
95,29,0
97,31,0
98,32,0
97,31,0
96,31,1
98,30,0
98,30,0
100,30,0
101,31,0
105,32,0
106,33,0
108,34,0
109,35,0
110,35,3
109,36,3
110,37,4
108,38,4
109,39,5
108,40,5
110,40,6
111,42,3
114,42,2
116,45,3
117,46,4
116,47,5
116,47,5
115,46,4
115,47,2
120,52,7
119,51,6
117,49,4
117,49,2
118,50,3
118,50,1
116,50,0
112,48,2
112,51,7
107,50,7
103,45,5
101,43,3
98,43,4
96,42,6
93,40,6
89,39,6
83,34,2
80,33,3
77,33,4
72,31,3
69,27,2
65,25,0
61,21,0
57,21,0
49,21,0
46,20,3
44,18,3
39,16,2
35,13,0
30,10,0
26,7,0
22,7,2
21,7,4
19,7,7
17,6,10
13,7,11
10,5,11
8,3,10
4,1,10
1,0,6
4,3,8
3,4,6
1,5,6
1,5,6
0,4,5
0,4,3
0,4,3
0,5,1
4,6,1
5,6,0
6,5,0
9,4,0
11,4,0
12,3,0
13,3,0
12,3,0
10,4,4
9,5,6
8,4,5
8,4,5
8,4,5
7,3,4
7,3,4
7,3,4
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
4,2,3
5,3,4
4,2,3
4,2,3
3,1,2
3,1,2
4,2,3
6,2,3
7,3,4
6,2,3
6,2,3
6,2,3
7,1,3
8,2,4
9,3,5
11,5,7
14,5,6
12,0,0
14,0,0
12,1,0
12,1,0
12,1,0
12,0,0
12,0,0
11,0,2
11,1,2
10,1,2
10,1,2
10,1,4
10,1,4
10,1,4
10,1,4
8,2,2
10,5,2
10,5,1
11,3,0
11,3,0
12,3,0
13,4,0
16,5,1
17,6,2
17,3,0
20,5,2
24,6,4
25,7,5
25,5,4
25,3,5
25,3,5
26,4,6
27,5,8
29,4,10
29,4,8
30,5,9
30,5,9
32,6,9
32,6,9
32,6,7
33,7,6
33,7,6
36,8,5
36,8,5
37,9,5
38,10,6
39,11,7
40,11,7
47,12,8
49,11,8
50,11,6
51,12,5
53,13,5
57,14,4
60,16,5
63,17,4
65,16,2
67,15,1
69,16,0
73,18,0
75,18,0
77,19,0
78,20,0
81,18,0
87,20,4
88,18,6
88,18,6
90,18,4
91,19,4
92,21,3
94,21,2
95,23,1
99,24,1
102,26,2
104,28,2
106,29,1
106,29,0
110,31,0
112,33,2
114,35,4
110,31,0
113,35,0
117,37,0
118,38,1
120,38,0
121,39,1
125,42,2
128,45,3
127,44,0
128,44,0
129,45,0
134,48,1
138,52,3
141,55,6
142,56,7
142,56,5
147,62,7
147,62,5
148,63,6
149,64,7
151,66,9
155,69,12
157,71,14
161,71,18
162,72,19
163,73,20
163,73,20
164,74,22
163,76,23
164,77,24
165,78,25
162,80,24
168,90,28
166,92,27
168,94,29
169,95,30
170,97,29
170,97,29
171,96,29
171,96,28
172,97,29
170,95,27
168,93,25
167,93,22
170,93,23
170,93,23
168,91,21
164,89,21
160,89,25
156,88,25
152,84,23
147,81,21
145,79,21
142,77,21
137,74,20
133,72,18
123,65,15
120,64,15
116,62,16
111,58,14
106,53,11
99,47,7
95,43,3
89,41,3
84,41,9
79,40,11
73,36,9
68,32,6
60,28,3
54,23,2
49,20,2
45,19,4
38,16,5
36,16,9
33,15,11
29,14,11
25,11,11
19,7,9
15,4,8
10,4,6
7,5,8
5,5,7
4,5,9
4,5,9
3,4,8
3,4,6
2,3,5
2,4,3
5,5,5
5,5,3
6,5,1
9,4,0
11,4,0
12,3,0
13,2,0
13,2,0
10,4,4
9,5,6
8,4,5
8,4,5
7,3,4
7,3,4
7,3,4
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
6,2,3
3,1,2
3,1,2
3,1,2
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
5,3,4
4,2,3
4,2,3
3,1,2
3,1,2
4,2,3
6,2,3
7,3,4
6,2,3
6,2,3
7,1,3
7,1,3
8,2,4
10,4,6
11,5,7
14,5,6
12,0,0
12,0,0
12,0,0
11,0,0
11,1,2
11,1,2
11,1,2
10,1,4
10,1,4
10,1,4
10,1,4
8,2,6
8,2,6
8,2,6
8,2,6
7,3,4
10,7,2
7,7,0
9,6,0
8,5,0
10,6,0
13,6,0
15,8,0
16,7,0
16,6,0
21,8,0
23,10,2
25,10,3
26,9,2
26,7,1
27,8,2
27,8,4
28,6,9
28,5,11
30,5,9
32,5,10
34,5,9
35,6,10
36,6,8
37,5,6
40,6,5
41,6,4
44,6,5
46,6,4
47,6,4
48,7,3
49,8,5
52,7,2
61,12,7
62,12,5
64,11,3
64,12,1
67,13,1
71,15,2
74,17,0
76,17,0
79,16,0
82,17,0
84,18,0
87,20,0
90,20,0
92,21,0
93,22,0
95,20,0
103,28,0
103,26,0
105,26,0
105,26,0
106,27,0
108,30,0
112,32,0
113,34,0
114,35,0
119,38,0
122,41,0
124,44,0
127,45,0
130,48,0
134,51,1
136,53,1
141,56,1
144,59,2
150,64,5
153,67,8
154,68,7
159,71,8
164,76,12
169,80,14
174,85,17
176,84,17
177,86,16
182,89,19
186,94,21
190,96,24
191,97,25
190,98,23
200,111,31
198,112,29
199,113,30
200,114,31
203,117,34
208,119,37
211,122,40
213,124,42
216,125,44
216,125,44
217,126,45
218,127,46
219,128,47
220,129,48
221,130,49
218,132,49
212,136,48
210,139,49
212,141,51
216,142,53
217,144,52
217,144,52
218,143,50
217,142,49
225,148,56
222,145,53
219,143,49
221,142,49
222,143,48
222,142,47
219,139,44
216,137,45
210,132,47
207,131,47
205,128,46
201,126,45
199,123,45
193,120,43
186,114,38
180,110,38
171,103,32
168,101,33
163,98,32
157,93,31
148,86,25
142,80,19
136,76,16
132,73,17
115,59,10
110,57,13
105,54,11
97,48,8
88,43,4
81,37,2
74,33,3
68,31,5
59,24,2
55,24,6
51,23,9
46,22,10
41,18,10
35,15,8
30,11,5
25,10,7
12,3,4
7,5,8
7,5,8
6,4,9
5,4,9
4,3,8
4,3,8
3,2,7
5,4,7
6,4,7
8,4,5
9,3,3
11,3,1
12,2,0
13,2,0
12,2,0
10,4,4
8,4,5
8,4,5
8,4,5
7,3,4
6,2,3
6,2,3
6,2,3
5,1,2
5,1,2
5,1,2
5,1,2
5,1,2
2,0,1
2,0,1
2,0,1
3,1,2
3,1,2
3,1,2
4,2,3
4,2,3
5,3,4
5,3,4
5,3,4
5,5,5
5,5,5
6,4,5
6,4,5
6,4,5
6,4,5
7,3,4
7,3,4
6,0,2
6,0,2
8,0,2
8,0,2
9,0,3
11,2,5
12,3,6
14,3,7
15,4,8
15,4,8
14,3,7
13,2,6
12,1,5
10,1,6
10,1,6
7,1,5
7,1,5
9,3,7
10,4,8
10,3,10
9,2,9
8,3,10
8,3,10
10,5,9
6,6,4
8,9,4
10,9,5
10,9,5
11,8,3
11,8,3
13,8,2
17,10,2
19,10,3
20,9,3
22,9,1
22,7,0
24,7,0
25,8,0
27,10,2
29,10,4
27,6,5
31,6,10
34,8,11
36,6,11
37,7,9
40,6,7
43,7,7
48,8,8
47,3,2
51,3,1
55,4,1
58,5,1
63,5,1
66,7,3
70,11,7
76,13,6
84,18,6
85,17,4
85,18,2
84,15,0
87,16,0
89,18,0
95,23,0
101,27,2
98,23,0
101,24,0
106,27,0
109,29,0
112,30,0
115,31,0
117,33,0
119,36,0
123,41,0
124,42,0
127,46,0
131,50,0
136,53,0
140,58,2
142,60,2
144,63,0
155,74,9
161,78,12
166,83,15
170,87,17
174,92,19
179,97,23
184,102,28
187,105,29
195,114,32
196,116,29
199,119,30
204,123,34
209,128,36
215,131,41
218,135,43
221,136,43
227,143,47
230,143,46
231,145,46
235,147,49
237,149,49
240,153,50
243,154,52
243,156,51
240,160,49
237,162,47
237,162,47
239,162,48
239,162,46
240,163,47
240,163,47
241,164,48
248,168,53
248,168,53
248,168,53
249,167,55
249,167,55
249,167,55
251,167,55
248,168,55
242,173,56
238,173,55
237,172,54
238,171,54
239,172,55
242,173,56
241,170,52
240,169,51
246,174,56
247,172,55
246,171,54
246,169,53
246,167,49
245,166,48
244,165,47
243,163,48
241,159,51
241,158,54
240,157,55
237,155,53
235,153,53
232,152,55
230,151,56
227,150,58
213,138,47
211,135,49
206,132,47
200,125,42
191,119,37
183,110,31
176,105,27
170,101,26
161,92,25
155,87,26
147,81,23
140,75,19
131,70,16
122,64,14
113,59,13
106,54,14
91,43,7
83,38,7
72,34,5
67,30,4
61,26,6
55,22,3
48,17,0
39,12,1
27,12,9
20,10,11
16,5,9
13,4,9
12,5,12
13,6,13
13,8,15
12,7,14
7,2,9
8,3,10
8,3,9
9,3,7
10,1,4
11,0,4
12,2,2
14,4,5
11,5,7
9,5,6
9,5,6
8,4,5
8,4,5
7,3,4
7,3,4
6,2,3
9,5,6
8,4,5
7,3,4
6,2,3
5,1,2
2,0,1
2,0,1
2,0,1
3,1,2
3,1,2
3,1,2
4,2,3
4,2,3
5,3,4
5,3,4
5,3,4
5,5,5
4,4,4
5,3,4
5,3,4
5,3,4
5,3,4
7,3,4
7,3,4
8,2,4
8,2,4
9,0,3
9,0,3
10,1,4
12,1,5
14,3,7
15,4,8
10,1,6
10,1,6
10,1,6
10,1,6
10,1,6
10,1,6
10,1,6
10,1,6
12,3,8
14,5,10
15,6,11
15,6,11
15,5,13
13,6,13
14,7,14
15,9,13
7,2,6
7,5,6
10,6,7
11,5,7
10,4,4
12,4,2
14,4,2
17,6,2
19,6,0
21,6,1
24,7,0
28,9,2
31,11,4
33,10,2
32,10,0
31,7,0
38,11,4
41,12,6
44,14,6
46,13,6
49,11,3
50,10,2
55,11,2
60,12,0
64,10,0
68,10,0
73,11,0
77,11,0
79,10,0
84,12,0
88,15,0
93,18,1
93,17,0
95,18,0
97,20,0
101,22,0
103,24,0
108,28,0
113,34,0
119,38,0
120,37,0
123,41,0
129,46,0
136,50,0
140,55,1
146,59,5
151,65,8
154,70,8
164,84,13
166,87,10
171,92,15
177,98,19
183,105,23
189,111,28
193,115,30
196,119,31
203,126,36
206,129,37
210,134,40
214,138,42
217,141,43
221,146,45
226,151,50
228,155,52
228,161,48
228,163,45
230,165,47
232,167,47
235,170,50
239,173,51
241,175,52
244,176,53
242,174,49
244,175,48
246,177,48
248,179,50
251,181,51
253,183,51
255,183,52
254,186,51
249,188,46
247,191,46
247,191,46
247,191,46
248,192,47
248,192,45
249,193,46
249,193,46
251,195,48
252,194,48
254,194,48
254,194,48
254,192,47
255,191,47
255,191,47
254,192,49
252,194,51
248,193,51
247,190,49
248,189,49
249,190,50
251,190,50
250,187,48
250,184,46
250,182,45
251,182,45
252,180,44
251,177,42
252,176,39
251,173,37
250,172,36
249,170,39
253,169,44
254,168,47
252,166,45
251,165,46
248,163,46
247,162,46
245,161,47
242,160,50
241,159,51
239,156,52
236,154,52
232,150,50
227,145,46
219,139,42
214,134,37
211,130,39
198,117,35
193,111,35
185,105,32
175,98,28
167,92,25
157,86,23
148,79,20
138,75,21
122,62,12
114,57,12
103,51,11
94,46,8
87,41,8
80,35,6
71,27,0
60,24,2
42,18,8
35,15,14
29,11,11
23,7,8
21,6,11
18,5,12
16,4,14
14,4,13
10,2,13
10,2,13
10,2,12
9,2,10
10,0,8
11,2,7
12,3,8
13,4,9
10,4,6
9,5,6
8,4,5
8,4,5
8,4,5
8,4,5
7,3,4
7,3,4
9,5,6
8,4,5
7,3,4
6,2,3
5,1,2
3,1,2
2,0,1
2,0,1
3,1,2
3,1,2
4,2,3
4,2,3
4,2,3
4,2,3
5,3,4
5,3,4
3,3,3
3,3,3
5,3,4
5,3,4
5,3,4
5,3,4
7,3,4
8,2,4
13,4,7
12,3,6
12,1,5
12,1,5
12,1,5
14,2,6
15,3,7
15,3,7
10,0,5
11,0,8
11,0,6
11,0,6
12,1,7
12,1,7
13,2,8
13,2,6
12,0,4
13,1,5
16,1,6
16,1,6
15,0,3
16,1,4
17,2,5
17,5,9
16,3,12
17,4,14
20,4,14
20,4,14
20,3,11
22,3,9
25,5,7
27,5,7
34,8,9
36,8,5
39,10,6
44,13,8
50,17,10
49,16,7
45,13,2
42,9,0
48,11,0
51,13,0
56,15,0
58,16,0
61,15,0
66,16,0
71,17,0
75,18,0
80,16,0
84,17,0
90,19,0
96,21,0
102,23,0
107,27,0
114,31,0
118,34,0
125,41,0
128,45,0
133,50,0
138,55,1
142,60,4
147,65,5
153,72,9
158,75,9
170,87,19
174,92,19
180,98,24
186,104,28
191,110,31
197,116,35
203,122,40
205,128,40
212,138,39
213,142,36
218,147,41
224,153,45
230,159,51
236,166,55
241,171,59
241,174,59
239,172,55
242,176,56
245,179,57
248,182,59
249,185,61
251,187,61
255,191,65
253,196,63
248,203,60
243,206,56
244,207,57
247,207,58
248,208,59
249,209,59
249,210,57
251,211,58
254,213,59
255,214,60
255,215,59
255,216,59
255,217,60
255,218,61
255,219,62
255,220,60
255,222,55
252,224,54
251,225,54
252,226,53
252,226,53
252,226,53
252,226,53
253,226,51
252,225,50
254,224,50
255,223,50
255,222,49
255,221,47
255,219,46
255,219,46
255,217,47
255,215,50
255,212,49
255,209,49
255,208,48
255,207,48
255,205,47
255,202,45
255,199,45
255,194,41
255,192,40
255,190,39
255,187,37
255,185,38
255,183,36
255,182,35
255,179,35
255,178,40
255,176,41
255,175,40
254,173,40
255,171,38
255,169,38
255,168,39
255,167,43
253,165,42
252,163,45
251,162,46
249,159,45
247,157,45
241,153,43
239,151,41
237,149,43
