R,G,B,T
89,89,170,298
89,89,146,298
89,89,148,298
89,89,170,298
89,89,165,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
88,88,164,298
96,96,175,298
38,38,52,298
35,35,56,298
81,81,153,298
91,91,168,298
88,88,165,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,165,298
89,89,170,298
89,89,145,298
89,89,150,298
89,89,170,298
89,89,165,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,169,298
89,89,143,298
89,89,153,298
89,89,170,298
89,89,165,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,169,298
89,89,144,298
89,89,152,298
89,89,170,298
89,89,165,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
89,89,166,298
90,90,166,298
85,85,164,298
95,95,169,298
147,147,197,298
96,96,166,298
20,20,236,298
4,4,250,298
11,11,244,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,243,298
10,10,255,298
10,10,215,298
10,10,169,298
10,10,250,298
10,10,246,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,243,298
10,10,254,298
10,10,219,298
10,10,167,298
10,10,248,298
10,10,246,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,243,298
10,10,255,298
10,10,210,298
10,10,172,298
10,10,252,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,241,298
10,10,255,298
10,10,192,298
5,5,55,298
3,3,82,298
10,10,255,298
10,10,246,298
10,10,244,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,242,298
10,10,255,298
10,10,205,298
10,10,175,298
10,10,254,298
10,10,244,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,243,298
10,10,255,298
10,10,209,298
10,10,172,298
10,10,252,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,242,298
10,10,255,298
10,10,200,298
10,10,178,298
10,10,255,298
10,10,244,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,244,298
10,10,247,298
10,10,237,298
10,10,199,298
10,10,199,298
10,10,251,298
10,10,244,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,244,298
10,10,243,298
11,11,248,298
5,5,79,298
3,3,42,298
9,9,229,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,244,298
10,10,251,298
10,10,216,298
10,10,194,298
10,10,225,298
10,10,248,298
10,10,244,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,243,298
10,10,255,298
10,10,190,298
10,10,187,298
10,10,255,298
10,10,243,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,243,298
10,10,254,298
10,10,192,298
10,10,196,298
10,10,248,298
10,10,244,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,243,298
10,10,255,298
10,10,186,298
10,10,192,298
10,10,255,298
10,10,243,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,243,298
11,11,250,298
4,4,47,298
4,4,68,298
9,9,230,298
10,10,248,298
10,10,243,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,243,298
10,10,255,298
10,10,181,298
10,10,196,298
10,10,255,298
10,10,242,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,244,298
10,10,254,298
10,10,174,298
10,10,206,298
10,10,255,298
10,10,242,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,244,298
10,10,255,298
10,10,177,298
10,10,201,298
10,10,255,298
10,10,242,298
10,10,245,298
10,10,245,298
10,10,245,298
10,10,244,298
10,10,244,298
10,10,244,298
10,10,244,298
11,11,244,298
4,4,244,298
20,20,244,298
95,95,248,298
85,85,166,298
10,10,245,298
0,0,255,298
1,1,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,223,298
0,0,175,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,228,298
0,0,173,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,218,298
0,0,178,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,250,298
0,0,255,298
0,0,198,298
0,0,55,298
0,0,87,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,213,298
0,0,181,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,217,298
0,0,178,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,208,298
0,0,185,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,249,298
0,0,210,298
0,0,208,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,253,298
0,0,255,298
0,0,82,298
0,0,44,298
0,0,243,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,225,298
0,0,205,298
0,0,236,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,197,298
0,0,194,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,199,298
0,0,207,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,193,298
0,0,199,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,49,298
0,0,72,298
0,0,242,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,188,298
0,0,204,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,181,298
0,0,214,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,184,298
0,0,209,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
1,1,255,298
0,0,255,298
9,9,255,298
84,84,255,298
90,90,166,298
11,11,244,298
0,0,255,298
2,2,253,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,251,298
1,1,255,298
1,1,220,298
1,1,169,298
1,1,255,298
1,1,255,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,252,298
1,1,255,298
1,1,225,298
1,1,166,298
1,1,255,298
1,1,255,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,251,298
1,1,255,298
1,1,215,298
1,1,172,298
1,1,255,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,249,298
1,1,255,298
1,1,197,298
1,1,54,298
0,0,86,298
1,1,255,298
1,1,255,298
1,1,253,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,251,298
1,1,255,298
1,1,209,298
1,1,175,298
1,1,255,298
1,1,253,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,251,298
1,1,255,298
1,1,214,298
1,1,172,298
1,1,255,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,251,298
1,1,255,298
1,1,203,298
1,1,179,298
1,1,255,298
1,1,252,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,253,298
1,1,255,298
1,1,245,298
1,1,202,298
1,1,203,298
1,1,255,298
1,1,253,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,253,298
1,1,252,298
1,1,255,298
0,0,79,298
0,0,42,298
1,1,238,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,253,298
1,1,255,298
1,1,221,298
1,1,197,298
1,1,231,298
1,1,255,298
1,1,253,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,251,298
1,1,255,298
1,1,192,298
1,1,189,298
1,1,255,298
1,1,252,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,252,298
1,1,255,298
1,1,195,298
1,1,199,298
1,1,255,298
1,1,253,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,252,298
1,1,255,298
1,1,187,298
1,1,194,298
1,1,255,298
1,1,251,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,252,298
1,1,255,298
0,0,47,298
0,0,69,298
1,1,238,298
1,1,255,298
1,1,252,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,252,298
1,1,255,298
1,1,182,298
1,1,199,298
1,1,255,298
1,1,251,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,253,298
1,1,255,298
1,1,175,298
1,1,210,298
1,1,255,298
1,1,251,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,254,298
1,1,253,298
1,1,255,298
1,1,178,298
1,1,205,298
1,1,255,298
1,1,251,298
1,1,254,298
1,1,254,298
1,1,255,298
1,1,255,298
1,1,255,298
1,1,255,298
1,1,255,298
2,2,255,298
0,0,255,298
11,11,255,298
91,91,255,298
89,89,166,298
10,10,245,298
0,0,255,298
1,1,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,229,298
0,0,188,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,232,298
0,0,186,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,224,298
0,0,191,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,250,298
0,0,255,298
0,0,198,298
0,0,54,298
0,0,86,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,220,298
0,0,193,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,224,298
0,0,191,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,215,298
0,0,197,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,248,298
0,0,214,298
0,0,215,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,253,298
0,0,255,298
0,0,80,298
0,0,42,298
0,0,239,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,229,298
0,0,210,298
0,0,237,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,207,298
0,0,204,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,208,298
0,0,211,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,203,298
0,0,208,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,47,298
0,0,70,298
0,0,240,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,199,298
0,0,212,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,193,298
0,0,220,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,196,298
0,0,217,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,255,298
0,0,220,298
0,0,112,298
0,0,73,298
0,0,76,298
0,0,77,298
0,0,76,298
0,0,76,298
3,3,76,298
27,27,76,298
89,89,166,298
10,10,245,298
0,0,255,298
1,1,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,246,298
0,0,233,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,247,298
0,0,232,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,245,298
0,0,234,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,250,298
0,0,255,298
0,0,199,298
0,0,55,298
0,0,86,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,243,298
0,0,234,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,245,298
0,0,234,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,242,298
0,0,236,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,241,298
0,0,242,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,253,298
0,0,255,298
0,0,80,298
0,0,42,298
0,0,239,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,246,298
0,0,240,298
0,0,249,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,239,298
0,0,238,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,239,298
0,0,240,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,238,298
0,0,239,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,47,298
0,0,70,298
0,0,240,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,236,298
0,0,241,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,234,298
0,0,243,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,235,298
0,0,242,298
0,0,255,298
0,0,254,298
0,0,255,298
