R,G,B
142,142,170
96,96,170
84,84,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,171
85,85,160
85,85,145
85,85,169
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,171
85,85,159
85,85,146
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,171
85,85,157
85,85,151
85,85,167
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
88,88,158
41,41,66
29,29,57
81,81,161
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,155
85,85,154
85,85,165
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,148
85,85,156
85,85,171
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,169
85,85,156
85,85,155
85,85,165
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,169
85,85,144
85,85,162
85,85,171
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,171
84,84,163
70,70,112
17,17,31
67,67,134
87,87,173
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,165
85,85,143
85,85,167
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,168
85,85,159
85,85,151
85,85,168
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,171
85,85,160
85,85,145
85,85,169
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,171
85,85,159
85,85,146
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
87,87,172
55,55,95
33,33,49
63,63,127
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,171
85,85,153
85,85,150
85,85,171
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,152
85,85,155
85,85,168
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,148
85,85,156
85,85,171
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
85,85,170
97,97,169
31,31,226
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,214
16,16,175
16,16,238
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,211
16,16,177
16,16,238
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,205
16,16,190
16,16,232
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,202
8,8,74
5,5,78
15,15,227
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,201
16,16,199
16,16,227
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,182
16,16,204
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,238
16,16,202
16,16,201
16,16,226
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,236
16,16,173
16,16,218
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,225
13,13,126
3,3,38
12,12,189
16,16,240
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,227
16,16,170
16,16,231
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,234
16,16,211
16,16,189
16,16,234
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,214
16,16,175
16,16,238
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,212
16,16,177
16,16,238
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,240
10,10,114
6,6,49
12,12,180
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,196
16,16,189
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,193
16,16,200
16,16,235
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,183
16,16,203
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
16,16,239
85,85,169
15,15,240
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,227
0,0,183
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,224
0,0,185
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,217
0,0,200
0,0,248
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,214
0,0,76
0,0,83
0,0,244
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,212
0,0,210
0,0,243
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,191
0,0,216
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,214
0,0,212
0,0,242
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,253
0,0,180
0,0,233
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,241
0,0,130
0,0,40
0,0,203
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,243
0,0,177
0,0,247
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,250
0,0,224
0,0,199
0,0,251
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,227
0,0,183
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
