R,G,B,T
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,242,298
0,0,255,298
0,0,203,298
0,0,172,298
0,0,254,298
0,0,244,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,242,298
0,0,255,298
0,0,208,298
0,0,169,298
0,0,253,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,242,298
0,0,255,298
0,0,198,298
0,0,176,298
0,0,255,298
0,0,244,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,244,298
0,0,247,298
0,0,237,298
0,0,197,298
0,0,198,298
0,0,251,298
0,0,244,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,244,298
0,0,243,298
0,0,248,298
0,0,77,298
0,0,41,298
0,0,230,298
0,0,244,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,244,298
0,0,251,298
0,0,214,298
0,0,192,298
0,0,224,298
0,0,248,298
0,0,244,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,243,298
0,0,255,298
0,0,188,298
0,0,185,298
0,0,255,298
0,0,243,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,243,298
0,0,255,298
0,0,190,298
0,0,194,298
0,0,248,298
0,0,244,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,243,298
0,0,255,298
0,0,183,298
0,0,190,298
0,0,255,298
0,0,243,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,243,298
0,0,250,298
0,0,45,298
0,0,67,298
0,0,230,298
0,0,248,298
0,0,243,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,243,298
0,0,255,298
0,0,179,298
0,0,195,298
0,0,255,298
0,0,242,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,244,298
0,0,254,298
0,0,172,298
0,0,204,298
0,0,255,298
0,0,242,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,244,298
0,0,255,298
0,0,175,298
0,0,200,298
0,0,255,298
0,0,242,298
0,0,245,298
0,0,245,298
0,0,245,298
0,0,244,298
0,0,243,298
0,0,243,298
0,0,243,298
1,1,243,298
0,0,243,298
10,10,243,298
88,88,246,298
89,89,168,298
10,10,245,298
0,0,255,298
1,1,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,225,298
0,0,178,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,229,298
0,0,176,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,219,298
0,0,181,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,250,298
0,0,255,298
0,0,199,298
0,0,56,298
0,0,86,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,214,298
0,0,184,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,219,298
0,0,181,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,209,298
0,0,188,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,250,298
0,0,212,298
0,0,209,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,253,298
0,0,255,298
0,0,82,298
0,0,43,298
0,0,242,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,227,298
0,0,207,298
0,0,237,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,199,298
0,0,196,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,201,298
0,0,209,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,195,298
0,0,201,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,49,298
0,0,72,298
0,0,242,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,190,298
0,0,206,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,183,298
0,0,215,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,186,298
0,0,211,298
0,0,255,298
0,0,252,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
1,1,255,298
0,0,255,298
10,10,255,298
93,93,255,298
89,89,166,298
10,10,244,298
0,0,255,298
1,1,253,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,251,298
0,0,255,298
0,0,218,298
0,0,164,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,251,298
0,0,255,298
0,0,223,298
0,0,162,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,251,298
0,0,255,298
0,0,212,298
0,0,167,298
0,0,255,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,249,298
0,0,255,298
0,0,197,298
0,0,54,298
0,0,86,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,251,298
0,0,255,298
0,0,207,298
0,0,171,298
0,0,255,298
0,0,253,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,251,298
0,0,255,298
0,0,212,298
0,0,168,298
0,0,255,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,251,298
0,0,255,298
0,0,201,298
0,0,175,298
0,0,255,298
0,0,252,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,253,298
0,0,255,298
0,0,245,298
0,0,199,298
0,0,200,298
0,0,255,298
0,0,253,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,253,298
0,0,252,298
0,0,255,298
0,0,79,298
0,0,42,298
0,0,238,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,253,298
0,0,255,298
0,0,219,298
0,0,194,298
0,0,230,298
0,0,255,298
0,0,253,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,251,298
0,0,255,298
0,0,189,298
0,0,185,298
0,0,255,298
0,0,251,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,252,298
0,0,255,298
0,0,191,298
0,0,196,298
0,0,255,298
0,0,253,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,252,298
0,0,255,298
0,0,184,298
0,0,191,298
0,0,255,298
0,0,251,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,252,298
0,0,255,298
0,0,47,298
0,0,69,298
0,0,238,298
0,0,255,298
0,0,252,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,252,298
0,0,255,298
0,0,179,298
0,0,196,298
0,0,255,298
0,0,251,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,253,298
0,0,255,298
0,0,170,298
0,0,207,298
0,0,255,298
0,0,251,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,254,298
0,0,253,298
0,0,255,298
0,0,174,298
0,0,202,298
0,0,255,298
0,0,251,298
0,0,254,298
0,0,255,298
0,0,253,298
0,0,214,298
0,0,182,298
0,0,176,298
0,0,179,298
1,1,178,298
0,0,178,298
7,7,178,298
63,63,179,298
89,89,166,298
10,10,245,298
0,0,255,298
1,1,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,236,298
0,0,208,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,239,298
0,0,206,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,233,298
0,0,209,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,250,298
0,0,255,298
0,0,198,298
0,0,54,298
0,0,86,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,230,298
0,0,211,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,233,298
0,0,210,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,227,298
0,0,214,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,250,298
0,0,227,298
0,0,227,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,253,298
0,0,255,298
0,0,80,298
0,0,42,298
0,0,239,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,237,298
0,0,224,298
0,0,242,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,221,298
0,0,219,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,222,298
0,0,225,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,218,298
0,0,222,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,47,298
0,0,70,298
0,0,240,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,215,298
0,0,225,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,211,298
0,0,231,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,213,298
0,0,228,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,207,298
0,0,72,298
0,0,30,298
0,0,36,298
0,0,35,298
0,0,35,298
0,0,35,298
1,1,35,298
13,13,35,298
89,89,166,298
10,10,245,298
0,0,255,298
1,1,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,250,298
0,0,255,298
0,0,199,298
0,0,56,298
0,0,86,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
0,0,253,298
0,0,255,298
0,0,82,298
0,0,44,298
0,0,239,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,49,298
0,0,72,298
0,0,240,298
0,0,255,298
0,0,253,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,255,298
0,0,254,298
